model,effect,metric,value,bz,n
posthoc_xfit,fx,bias2,0.002136626746505499,2.5,1600
posthoc_xfit,fx,var,0.00567068625241518,2.5,1600
posthoc_xfit,fr,mspe,0.031650081276893616,2.5,1600
posthoc_xfit,fr,bias2,0.02597939223051071,2.5,1600
posthoc_xfit,fr,var,0.00567068625241518,2.5,1600
posthoc_xfit,fz,mspe,0.017408812418580055,2.5,1600
posthoc_xfit,fz,bias2,0.0005234468262642622,2.5,1600
posthoc_xfit,fz,var,0.016885364428162575,2.5,1600
posthoc_orth_xfit,y,mspe,1.0251225233078003,2.5,1600
posthoc_orth_xfit,y,bias2,1.0092984437942505,2.5,1600
posthoc_orth_xfit,y,var,0.015824129804968834,2.5,1600
posthoc_orth_xfit,fx,mspe,0.026935800909996033,2.5,1600
posthoc_orth_xfit,fx,bias2,0.021807517856359482,2.5,1600
posthoc_orth_xfit,fx,var,0.005128281656652689,2.5,1600
posthoc_orth_xfit,fr,mspe,0.0070089916698634624,2.5,1600
posthoc_orth_xfit,fr,bias2,0.0018807101296260953,2.5,1600
posthoc_orth_xfit,fr,var,0.005128281656652689,2.5,1600
posthoc_orth_xfit,fz,mspe,0.03847447410225868,2.5,1600
posthoc_orth_xfit,fz,bias2,0.021105274558067322,2.5,1600
posthoc_orth_xfit,fz,var,0.017369195818901062,2.5,1600
posthoc_xfit,y,mspe,1.0256000757217407,3,1600
posthoc_xfit,y,bias2,1.009779930114746,3,1600
posthoc_xfit,y,var,0.01582026295363903,3,1600
posthoc_xfit,fx,mspe,0.007601971738040447,3,1600
posthoc_xfit,fx,bias2,0.0020438702777028084,3,1600
posthoc_xfit,fx,var,0.005558101460337639,3,1600
posthoc_xfit,fr,mspe,0.031077010557055473,3,1600
posthoc_xfit,fr,bias2,0.025518909096717834,3,1600
posthoc_xfit,fr,var,0.005558101460337639,3,1600
posthoc_xfit,fz,mspe,0.019424689933657646,3,1600
posthoc_xfit,fz,bias2,0.0005122832953929901,3,1600
posthoc_xfit,fz,var,0.018912406638264656,3,1600
posthoc_orth_xfit,y,mspe,1.0256516933441162,3,1600
posthoc_orth_xfit,y,bias2,1.0098284482955933,3,1600
posthoc_orth_xfit,y,var,0.015823354944586754,3,1600
posthoc_orth_xfit,fx,mspe,0.026784420013427734,3,1600
posthoc_orth_xfit,fx,bias2,0.021715374663472176,3,1600
posthoc_orth_xfit,fx,var,0.005069046746939421,3,1600
posthoc_orth_xfit,fr,mspe,0.0068930890411138535,3,1600
posthoc_orth_xfit,fr,bias2,0.0018240425270050764,3,1600
posthoc_orth_xfit,fr,var,0.005069046746939421,3,1600
posthoc_orth_xfit,fz,mspe,0.04073045775294304,3,1600
posthoc_orth_xfit,fz,bias2,0.02113809995353222,3,1600
posthoc_orth_xfit,fz,var,0.01959235966205597,3,1600
posthoc_xfit,y,mspe,1.0259932279586792,3.5,1600
posthoc_xfit,y,bias2,1.0101227760314941,3.5,1600
posthoc_xfit,y,var,0.0158703476190567,3.5,1600
posthoc_xfit,fx,mspe,0.00794206466525793,3.5,1600
posthoc_xfit,fx,bias2,0.002191914478316903,3.5,1600
posthoc_xfit,fx,var,0.005750149954110384,3.5,1600
posthoc_xfit,fr,mspe,0.0307183638215065,3.5,1600
posthoc_xfit,fr,bias2,0.024968214333057404,3.5,1600
posthoc_xfit,fr,var,0.005750149954110384,3.5,1600
posthoc_xfit,fz,mspe,0.02218153513967991,3.5,1600
posthoc_xfit,fz,bias2,0.0005477425293065608,3.5,1600
posthoc_xfit,fz,var,0.02163379266858101,3.5,1600
posthoc_orth_xfit,y,mspe,1.026011347770691,3.5,1600
posthoc_orth_xfit,y,bias2,1.010108232498169,3.5,1600
posthoc_orth_xfit,y,var,0.015903117135167122,3.5,1600
posthoc_orth_xfit,fx,mspe,0.027050726115703583,3.5,1600
posthoc_orth_xfit,fx,bias2,0.021909503266215324,3.5,1600
posthoc_orth_xfit,fx,var,0.005141222849488258,3.5,1600
posthoc_orth_xfit,fr,mspe,0.007156767882406712,3.5,1600
posthoc_orth_xfit,fr,bias2,0.0020155441015958786,3.5,1600
posthoc_orth_xfit,fr,var,0.005141222849488258,3.5,1600
posthoc_orth_xfit,fz,mspe,0.043374594300985336,3.5,1600
posthoc_orth_xfit,fz,bias2,0.021176710724830627,3.5,1600
posthoc_orth_xfit,fz,var,0.02219787985086441,3.5,1600
posthoc_xfit,y,mspe,1.0255151987075806,4,1600
posthoc_xfit,y,bias2,1.0095094442367554,4,1600
posthoc_xfit,y,var,0.01600579544901848,4,1600
posthoc_xfit,fx,mspe,0.007876482792198658,4,1600
posthoc_xfit,fx,bias2,0.0018802464473992586,4,1600
posthoc_xfit,fx,var,0.005996236111968756,4,1600
posthoc_xfit,fr,mspe,0.029972614720463753,4,1600
posthoc_xfit,fr,bias2,0.02397637814283371,4,1600
posthoc_xfit,fr,var,0.005996236111968756,4,1600
posthoc_xfit,fz,mspe,0.024950828403234482,4,1600
posthoc_xfit,fz,bias2,0.0005655504646711051,4,1600
posthoc_xfit,fz,var,0.024385275319218636,4,1600
posthoc_orth_xfit,y,mspe,1.0254045724868774,4,1600
posthoc_orth_xfit,y,bias2,1.0094610452651978,4,1600
posthoc_orth_xfit,y,var,0.01594354957342148,4,1600
posthoc_orth_xfit,fx,mspe,0.026913592591881752,4,1600
posthoc_orth_xfit,fx,bias2,0.021649250760674477,4,1600
posthoc_orth_xfit,fx,var,0.005264343693852425,4,1600
posthoc_orth_xfit,fr,mspe,0.007024761289358139,4,1600
posthoc_orth_xfit,fr,bias2,0.0017604180611670017,4,1600
posthoc_orth_xfit,fr,var,0.005264343693852425,4,1600
posthoc_orth_xfit,fz,mspe,0.046407900750637054,4,1600
posthoc_orth_xfit,fz,bias2,0.021222079172730446,4,1600
posthoc_orth_xfit,fz,var,0.025185823440551758,4,1600
posthoc_xfit,y,mspe,1.0025027990341187,0,25600
posthoc_xfit,y,bias2,1.0012539625167847,0,25600
posthoc_xfit,y,var,0.001248682732693851,0,25600
posthoc_xfit,fx,mspe,0.0008307921816594899,0,25600
posthoc_xfit,fx,bias2,0.0001516571210231632,0,25600
posthoc_xfit,fx,var,0.0006791350315324962,0,25600
posthoc_xfit,fr,mspe,0.020160624757409096,0,25600
