model,effect,metric,value,bz,n
refit_orth,fr,mspe,0.019085664302110672,1,1600
refit_orth,fr,bias2,0.0053949616849422455,1,1600
refit_orth,fr,var,0.013690702617168427,1,1600
refit_orth,fz,mspe,0.029382722452282906,1,1600
refit_orth,fz,bias2,0.023862654343247414,1,1600
refit_orth,fz,var,0.005520065315067768,1,1600
base,y,mspe,0.2418895959854126,1,1600
base,y,bias2,0.2406032532453537,1,1600
base,y,var,0.0012863326119259,1,1600
base,fx,mspe,0.0634595975279808,1,1600
base,fx,bias2,0.04482180252671242,1,1600
base,fx,var,0.018637796863913536,1,1600
base,fr,mspe,0.12905994057655334,1,1600
base,fr,bias2,0.11042214184999466,1,1600
base,fr,var,0.018637796863913536,1,1600
base,fz,mspe,0.07795459032058716,1,1600
base,fz,bias2,0.07795459032058716,1,1600
base,fz,var,0.0,1,1600
posthoc_web,y,mspe,0.2520942687988281,1,1600
posthoc_web,y,bias2,0.2508855164051056,1,1600
posthoc_web,y,var,0.0012087456416338682,1,1600
posthoc_web,fx,mspe,0.0543331652879715,1,1600
posthoc_web,fx,bias2,0.03844202682375908,1,1600
posthoc_web,fx,var,0.015891145914793015,1,1600
posthoc_web,fr,mspe,0.03344765305519104,1,1600
posthoc_web,fr,bias2,0.017556510865688324,1,1600
posthoc_web,fr,var,0.015891145914793015,1,1600
posthoc_web,fz,mspe,0.07795459032058716,1,1600
posthoc_web,fz,bias2,0.07795459032058716,1,1600
posthoc_web,fz,var,0.0,1,1600
refit,y,mspe,0.23376408219337463,1.5,1600
refit,y,bias2,0.23236408829689026,1.5,1600
refit,y,var,0.0014000305673107505,1.5,1600
refit,fx,mspe,0.027142507955431938,1.5,1600
refit,fx,bias2,0.007772352546453476,1.5,1600
refit,fx,var,0.019370153546333313,1.5,1600
refit,fr,mspe,0.05664926394820213,1.5,1600
refit,fr,bias2,0.03727911785244942,1.5,1600
refit,fr,var,0.019370153546333313,1.5,1600
refit,fz,mspe,0.010323689319193363,1.5,1600
refit,fz,bias2,0.0005871793837286532,1.5,1600
refit,fz,var,0.009736509062349796,1.5,1600
refit_orth,y,mspe,0.23376807570457458,1.5,1600
refit_orth,y,bias2,0.2323645055294037,1.5,1600
refit_orth,y,var,0.0014035770436748862,1.5,1600
refit_orth,fx,mspe,0.04250118136405945,1.5,1600
refit_orth,fx,bias2,0.026735819876194,1.5,1600
refit_orth,fx,var,0.015765367075800896,1.5,1600
refit_orth,fr,mspe,0.022260203957557678,1.5,1600
refit_orth,fr,bias2,0.0064948368817567825,1.5,1600
refit_orth,fr,var,0.015765367075800896,1.5,1600
refit_orth,fz,mspe,0.029733523726463318,1.5,1600
refit_orth,fz,bias2,0.02371508814394474,1.5,1600
refit_orth,fz,var,0.006018439307808876,1.5,1600
base,y,mspe,0.23864635825157166,1.5,1600
base,y,bias2,0.23740695416927338,1.5,1600
base,y,var,0.0012393962824717164,1.5,1600
base,fx,mspe,0.1292322874069214,1.5,1600
base,fx,bias2,0.10977151989936829,1.5,1600
base,fx,var,0.01946076937019825,1.5,1600
base,fr,mspe,0.2221662551164627,1.5,1600
base,fr,bias2,0.2027054727077484,1.5,1600
base,fr,var,0.01946076937019825,1.5,1600
base,fz,mspe,0.1753978282213211,1.5,1600
base,fz,bias2,0.1753978282213211,1.5,1600
base,fz,var,0.0,1.5,1600
posthoc_web,y,mspe,0.25524047017097473,1.5,1600
posthoc_web,y,bias2,0.2540406286716461,1.5,1600
posthoc_web,y,var,0.001199826248921454,1.5,1600
posthoc_web,fx,mspe,0.07872738689184189,1.5,1600
posthoc_web,fx,bias2,0.06221312656998634,1.5,1600
posthoc_web,fx,var,0.01651426963508129,1.5,1600
posthoc_web,fr,mspe,0.057117048650979996,1.5,1600
posthoc_web,fr,bias2,0.040602780878543854,1.5,1600
posthoc_web,fr,var,0.01651426963508129,1.5,1600
posthoc_web,fz,mspe,0.1753978282213211,1.5,1600
posthoc_web,fz,bias2,0.1753978282213211,1.5,1600
posthoc_web,fz,var,0.0,1.5,1600
refit,y,mspe,0.22643020749092102,2,1600
refit,y,bias2,0.2250645011663437,2,1600
refit,y,var,0.0013656921219080687,2,1600
refit,fx,mspe,0.030473528429865837,2,1600
refit,fx,bias2,0.008882677182555199,2,1600
refit,fx,var,0.02159084752202034,2,1600
refit,fr,mspe,0.061720725148916245,2,1600
refit,fr,bias2,0.04012987017631531,2,1600
refit,fr,var,0.02159084752202034,2,1600
refit,fz,mspe,0.01483078021556139,2,1600
refit,fz,bias2,0.001089561264961958,2,1600
refit,fz,var,0.01374121941626072,2,1600
refit_orth,y,mspe,0.22642821073532104,2,1600
refit_orth,y,bias2,0.22506406903266907,2,1600
refit_orth,y,var,0.001364142750389874,2,1600
refit_orth,fx,mspe,0.04394001513719559,2,1600
refit_orth,fx,bias2,0.027765685692429543,2,1600
refit_orth,fx,var,0.016174327582120895,2,1600
refit_orth,fr,mspe,0.02330821193754673,2,1600
refit_orth,fr,bias2,0.007133884355425835,2,1600
refit_orth,fr,var,0.016174327582120895,2,1600
refit_orth,fz,mspe,0.02992146462202072,2,1600
refit_orth,fz,bias2,0.023365234956145287,2,1600
refit_orth,fz,var,0.006556229200214148,2,1600
base,y,mspe,0.23411619663238525,2,1600
base,y,bias2,0.23269076645374298,2,1600
base,y,var,0.001425445661880076,2,1600
base,fx,mspe,0.21449659764766693,2,1600
base,fx,bias2,0.19252356886863708,2,1600
base,fx,var,0.02197299897670746,2,1600
base,fr,mspe,0.33192867040634155,2,1600
base,fr,bias2,0.3099556863307953,2,1600
base,fr,var,0.02197299897670746,2,1600
base,fz,mspe,0.31181836128234863,2,1600
base,fz,bias2,0.31181836128234863,2,1600
base,fz,var,0.0,2,1600
posthoc_web,y,mspe,0.25884753465652466,2,1600
posthoc_web,y,bias2,0.25744563341140747,2,1600
posthoc_web,y,var,0.0014019167283549905,2,1600
posthoc_web,fx,mspe,0.11008957028388977,2,1600
posthoc_web,fx,bias2,0.09239095449447632,2,1600
posthoc_web,fx,var,0.0176986176520586,2,1600
posthoc_web,fr,mspe,0.08726204186677933,2,1600
posthoc_web,fr,bias2,0.06956341117620468,2,1600
posthoc_web,fr,var,0.0176986176520586,2,1600
posthoc_web,fz,mspe,0.31181836128234863,2,1600
posthoc_web,fz,bias2,0.31181836128234863,2,1600
posthoc_web,fz,var,0.0,2,1600
refit,y,mspe,0.2194168120622635,2.5,1600
refit,y,bias2,0.21803396940231323,2.5,1600
refit,y,var,0.001382844871841371,2.5,1600
refit,fx,mspe,0.03182361274957657,2.5,1600
refit,fx,bias2,0.008040472865104675,2.5,1600
refit,fx,var,0.023783139884471893,2.5,1600
refit,fr,mspe,0.062287915498018265,2.5,1600
refit,fr,bias2,0.03850477561354637,2.5,1600
refit,fr,var,0.023783139884471893,2.5,1600
refit,fz,mspe,0.017490549013018608,2.5,1600
refit,fz,bias2,0.0006308883312158287,2.5,1600
refit,fz,var,0.016859661787748337,2.5,1600
refit_orth,y,mspe,0.21941795945167542,2.5,1600
refit_orth,y,bias2,0.2180345505475998,2.5,1600
refit_orth,y,var,0.001383387017995119,2.5,1600
refit_orth,fx,mspe,0.044001396745443344,2.5,1600
refit_orth,fx,bias2,0.027091646566987038,2.5,1600
refit_orth,fx,var,0.016909752041101456,2.5,1600
refit_orth,fr,mspe,0.023421168327331543,2.5,1600
refit_orth,fr,bias2,0.006511416286230087,2.5,1600
refit_orth,fr,var,0.016909752041101456,2.5,1600
refit_orth,fz,mspe,0.033431172370910645,2.5,1600
refit_orth,fz,bias2,0.024911604821681976,2.5,1600
refit_orth,fz,var,0.008519567549228668,2.5,1600
base,y,mspe,0.22900390625,2.5,1600
base,y,bias2,0.2274532914161682,2.5,1600
base,y,var,0.001550604123622179,2.5,1600
base,fx,mspe,0.3233463168144226,2.5,1600
base,fx,bias2,0.2953227162361145,2.5,1600
base,fx,var,0.0280236154794693,2.5,1600
base,fr,mspe,0.4641854465007782,2.5,1600
base,fr,bias2,0.4361618161201477,2.5,1600
base,fr,var,0.0280236154794693,2.5,1600
base,fz,mspe,0.48721617460250854,2.5,1600
base,fz,bias2,0.48721617460250854,2.5,1600
base,fz,var,0.0,2.5,1600
posthoc_web,y,mspe,0.2610374391078949,2.5,1600
posthoc_web,y,bias2,0.2594360411167145,2.5,1600
posthoc_web,y,var,0.001601403346285224,2.5,1600
posthoc_web,fx,mspe,0.15145248174667358,2.5,1600
posthoc_web,fx,bias2,0.13007935881614685,2.5,1600
posthoc_web,fx,var,0.021373115479946136,2.5,1600
posthoc_web,fr,mspe,0.127931609749794,2.5,1600
posthoc_web,fr,bias2,0.10655848681926727,2.5,1600
posthoc_web,fr,var,0.021373115479946136,2.5,1600
posthoc_web,fz,mspe,0.48721617460250854,2.5,1600
posthoc_web,fz,bias2,0.48721617460250854,2.5,1600
posthoc_web,fz,var,0.0,2.5,1600
refit,y,mspe,0.21046565473079681,3,1600
refit,y,bias2,0.20917952060699463,3,1600
refit,y,var,0.0012861409923061728,3,1600
refit,fx,mspe,0.03243955224752426,3,1600
refit,fx,bias2,0.008382486179471016,3,1600
refit,fx,var,0.024057067930698395,3,1600
refit,fr,mspe,0.06212454289197922,3,1600
refit,fr,bias2,0.03806747496128082,3,1600
refit,fr,var,0.024057067930698395,3,1600
refit,fz,mspe,0.01842830330133438,3,1600
refit,fz,bias2,0.0007151851896196604,3,1600
refit,fz,var,0.017713120207190514,3,1600
refit_orth,y,mspe,0.21047000586986542,3,1600
refit_orth,y,bias2,0.20918112993240356,3,1600
refit_orth,y,var,0.0012888717465102673,3,1600
refit_orth,fx,mspe,0.045103516429662704,3,1600
refit_orth,fx,bias2,0.027623286470770836,3,1600
refit_orth,fx,var,0.01748022995889187,3,1600
refit_orth,fr,mspe,0.02454347163438797,3,1600
refit_orth,fr,bias2,0.007063243538141251,3,1600
refit_orth,fr,var,0.01748022995889187,3,1600
refit_orth,fz,mspe,0.03107628785073757,3,1600
refit_orth,fz,bias2,0.02352582849562168,3,1600
refit_orth,fz,var,0.007550460752099752,3,1600
base,y,mspe,0.2238209843635559,3,1600
base,y,bias2,0.22256454825401306,3,1600
base,y,var,0.0012564797652885318,3,1600
base,fx,mspe,0.45662394165992737,3,1600
base,fx,bias2,0.43112725019454956,3,1600
base,fx,var,0.02549676224589348,3,1600
base,fr,mspe,0.6227007508277893,3,1600
base,fr,bias2,0.5972039699554443,3,1600
base,fr,var,0.02549676224589348,3,1600
base,fz,mspe,0.7015913128852844,3,1600
base,fz,bias2,0.7015913128852844,3,1600
base,fz,var,0.0,3,1600
posthoc_web,y,mspe,0.2655061185359955,3,1600
posthoc_web,y,bias2,0.26416462659835815,3,1600
posthoc_web,y,var,0.0013415153371170163,3,1600
posthoc_web,fx,mspe,0.19925227761268616,3,1600
posthoc_web,fx,bias2,0.1799176186323166,3,1600
posthoc_web,fx,var,0.019334672018885612,3,1600
posthoc_web,fr,mspe,0.17503418028354645,3,1600
posthoc_web,fr,bias2,0.15569953620433807,3,1600
posthoc_web,fr,var,0.019334672018885612,3,1600
posthoc_web,fz,mspe,0.7015913128852844,3,1600
posthoc_web,fz,bias2,0.7015913128852844,3,1600
posthoc_web,fz,var,0.0,3,1600
refit,y,mspe,0.2013959139585495,3.5,1600
refit,y,bias2,0.2000141143798828,3.5,1600
refit,y,var,0.001381807611323893,3.5,1600
refit,fx,mspe,0.03539304807782173,3.5,1600
refit,fx,bias2,0.007237051613628864,3.5,1600
refit,fx,var,0.028155997395515442,3.5,1600
refit,fr,mspe,0.0631512999534607,3.5,1600
refit,fr,bias2,0.03499529883265495,3.5,1600
refit,fr,var,0.028155997395515442,3.5,1600
refit,fz,mspe,0.02101314812898636,3.5,1600
refit,fz,bias2,0.00026846167747862637,3.5,1600
refit,fz,var,0.02074468694627285,3.5,1600
refit_orth,y,mspe,0.2013959288597107,3.5,1600
refit_orth,y,bias2,0.20001445710659027,3.5,1600
refit_orth,y,var,0.0013814924750477076,3.5,1600
refit_orth,fx,mspe,0.04748542606830597,3.5,1600
refit_orth,fx,bias2,0.026876725256443024,3.5,1600
refit_orth,fx,var,0.020608700811862946,3.5,1600
refit_orth,fr,mspe,0.026980943977832794,3.5,1600
refit_orth,fr,bias2,0.006372240372002125,3.5,1600
refit_orth,fr,var,0.020608700811862946,3.5,1600
refit_orth,fz,mspe,0.034304019063711166,3.5,1600
refit_orth,fz,bias2,0.024555427953600883,3.5,1600
refit_orth,fz,var,0.009748588316142559,3.5,1600
base,y,mspe,0.21685516834259033,3.5,1600
base,y,bias2,0.2156350314617157,3.5,1600
base,y,var,0.0012201446807011962,3.5,1600
base,fx,mspe,0.5889292359352112,3.5,1600
base,fx,bias2,0.5634545683860779,3.5,1600
base,fx,var,0.025474634021520615,3.5,1600
base,fr,mspe,0.7761178612709045,3.5,1600
base,fr,bias2,0.7506431341171265,3.5,1600
base,fr,var,0.025474634021520615,3.5,1600
base,fz,mspe,0.9549437165260315,3.5,1600
base,fz,bias2,0.954943835735321,3.5,1600
base,fz,var,0.0,3.5,1600
posthoc_web,y,mspe,0.26827093958854675,3.5,1600
posthoc_web,y,bias2,0.26685795187950134,3.5,1600
posthoc_web,y,var,0.001413025544025004,3.5,1600
posthoc_web,fx,mspe,0.2484537661075592,3.5,1600
posthoc_web,fx,bias2,0.2281765341758728,3.5,1600
posthoc_web,fx,var,0.020277220755815506,3.5,1600
posthoc_web,fr,mspe,0.22329944372177124,3.5,1600
posthoc_web,fr,bias2,0.20302221179008484,3.5,1600
posthoc_web,fr,var,0.020277220755815506,3.5,1600
posthoc_web,fz,mspe,0.9549437165260315,3.5,1600
posthoc_web,fz,bias2,0.954943835735321,3.5,1600
posthoc_web,fz,var,0.0,3.5,1600
refit,y,mspe,0.19568069279193878,4,1600
refit,y,bias2,0.19438892602920532,4,1600
refit,y,var,0.0012917759595438838,4,1600
refit,fx,mspe,0.037635549902915955,4,1600
refit,fx,bias2,0.007600802928209305,4,1600
refit,fx,var,0.03003474697470665,4,1600
refit,fr,mspe,0.06375487148761749,4,1600
refit,fr,bias2,0.033720120787620544,4,1600
refit,fr,var,0.03003474697470665,4,1600
refit,fz,mspe,0.01971275545656681,4,1600
refit,fz,bias2,8.133819210343063e-05,4,1600
refit,fz,var,0.019631417468190193,4,1600
refit_orth,y,mspe,0.19568628072738647,4,1600
refit_orth,y,bias2,0.1943897008895874,4,1600
refit_orth,y,var,0.0012965640053153038,4,1600
refit_orth,fx,mspe,0.050616003572940826,4,1600
refit_orth,fx,bias2,0.027468295767903328,4,1600
refit_orth,fx,var,0.0231477040797472,4,1600
refit_orth,fr,mspe,0.03020142950117588,4,1600
refit_orth,fr,bias2,0.007053723558783531,4,1600
refit_orth,fr,var,0.0231477040797472,4,1600
refit_orth,fz,mspe,0.035100873559713364,4,1600
refit_orth,fz,bias2,0.025039661675691605,4,1600
refit_orth,fz,var,0.010061211884021759,4,1600
base,y,mspe,0.21468345820903778,4,1600
base,y,bias2,0.21308490633964539,4,1600
base,y,var,0.0015985450008884072,4,1600
base,fx,mspe,0.7436997890472412,4,1600
base,fx,bias2,0.7082524299621582,4,1600
base,fx,var,0.03544725850224495,4,1600
base,fr,mspe,0.9515842199325562,4,1600
base,fr,bias2,0.9161369204521179,4,1600
base,fr,var,0.03544725850224495,4,1600
base,fz,mspe,1.2472734451293945,4,1600
base,fz,bias2,1.2472734451293945,4,1600
base,fz,var,0.0,4,1600
posthoc_web,y,mspe,0.2734409272670746,4,1600
posthoc_web,y,bias2,0.2716539800167084,4,1600
posthoc_web,y,var,0.0017869699513539672,4,1600
posthoc_web,fx,mspe,0.3059804439544678,4,1600
posthoc_web,fx,bias2,0.2789677381515503,4,1600
posthoc_web,fx,var,0.027012739330530167,4,1600
posthoc_web,fr,mspe,0.2803056538105011,4,1600
posthoc_web,fr,bias2,0.25329291820526123,4,1600
posthoc_web,fr,var,0.027012739330530167,4,1600
posthoc_web,fz,mspe,1.2472734451293945,4,1600
posthoc_web,fz,bias2,1.2472734451293945,4,1600
posthoc_web,fz,var,0.0,4,1600
refit,y,mspe,0.24741306900978088,0,25600
refit,y,bias2,0.24726369976997375,0,25600
refit,y,var,0.00014933662896510214,0,25600
refit,fx,mspe,0.002964229555800557,0,25600
refit,fx,bias2,0.0005190063966438174,0,25600
refit,fx,var,0.0024452232755720615,0,25600
refit,fr,mspe,0.020165612921118736,0,25600
refit,fr,bias2,0.017720390111207962,0,25600
refit,fr,var,0.0024452232755720615,0,25600
refit,fz,mspe,0.0007392495754174888,0,25600
refit,fz,bias2,0.00011050993634853512,0,25600
refit,fz,var,0.0006287396536208689,0,25600
refit_orth,y,mspe,0.2474144697189331,0,25600
refit_orth,y,bias2,0.2472650557756424,0,25600
refit_orth,y,var,0.00014940272376406938,0,25600
refit_orth,fx,mspe,0.021974613890051842,0,25600
refit_orth,fx,bias2,0.019922424107789993,0,25600
refit_orth,fx,var,0.0020521897822618484,0,25600
refit_orth,fr,mspe,0.0025044726207852364,0,25600
refit_orth,fr,bias2,0.00045228301314637065,0,25600
refit_orth,fr,var,0.0020521897822618484,0,25600
refit_orth,fz,mspe,0.0203523188829422,0,25600
refit_orth,fz,bias2,0.020124543458223343,0,25600
refit_orth,fz,var,0.00022777635604143143,0,25600
base,y,mspe,0.2474009394645691,0,25600
base,y,bias2,0.24725036323070526,0,25600
base,y,var,0.00015055069525260478,0,25600
base,fx,mspe,0.002758102724328637,0,25600
base,fx,bias2,0.0005084004369564354,0,25600
base,fx,var,0.002249702112749219,0,25600
base,fr,mspe,0.01933772675693035,0,25600
base,fr,bias2,0.0170880239456892,0,25600
base,fr,var,0.002249702112749219,0,25600
base,fz,mspe,0.0,0,25600
base,fz,bias2,0.0,0,25600
base,fz,var,0.0,0,25600
posthoc_web,y,mspe,0.24878856539726257,0,25600
posthoc_web,y,bias2,0.2486535906791687,0,25600
posthoc_web,y,var,0.00013498932821676135,0,25600
posthoc_web,fx,mspe,0.021634435281157494,0,25600
posthoc_web,fx,bias2,0.019679279997944832,0,25600
posthoc_web,fx,var,0.0019551538862288,0,25600
posthoc_web,fr,mspe,0.0023556582164019346,0,25600
posthoc_web,fr,bias2,0.0004005041264463216,0,25600
posthoc_web,fr,var,0.0019551538862288,0,25600
posthoc_web,fz,mspe,0.0,0,25600
posthoc_web,fz,bias2,0.0,0,25600
posthoc_web,fz,var,0.0,0,25600
refit,y,mspe,0.24503666162490845,0.5,25600
refit,y,bias2,0.2448870837688446,0.5,25600
refit,y,var,0.00014958754763938487,0.5,25600
refit,fx,mspe,0.0032326458021998405,0.5,25600
refit,fx,bias2,0.0005762680084444582,0.5,25600
refit,fx,var,0.002656377851963043,0.5,25600
refit,fr,mspe,0.0259261354804039,0.5,25600
refit,fr,bias2,0.023269757628440857,0.5,25600
refit,fr,var,0.002656377851963043,0.5,25600
refit,fz,mspe,0.0007873518625274301,0.5,25600
refit,fz,bias2,9.053463145392016e-05,0.5,25600
refit,fz,var,0.0006968171801418066,0.5,25600
refit_orth,y,mspe,0.2450377643108368,0.5,25600
refit_orth,y,bias2,0.24488769471645355,0.5,25600
refit_orth,y,var,0.00015004952729213983,0.5,25600
refit_orth,fx,mspe,0.02214518003165722,0.5,25600
refit_orth,fx,bias2,0.02002222090959549,0.5,25600
refit_orth,fx,var,0.0021229602862149477,0.5,25600
refit_orth,fr,mspe,0.0025669222231954336,0.5,25600
refit_orth,fr,bias2,0.00044396190787665546,0.5,25600
refit_orth,fr,var,0.0021229602862149477,0.5,25600
refit_orth,fz,mspe,0.020362630486488342,0.5,25600
refit_orth,fz,bias2,0.02012990042567253,0.5,25600
refit_orth,fz,var,0.00023273240367416292,0.5,25600
base,y,mspe,0.24587994813919067,0.5,25600
base,y,bias2,0.2456585317850113,0.5,25600
base,y,var,0.00022142779198475182,0.5,25600
base,fx,mspe,0.014243709854781628,0.5,25600
base,fx,bias2,0.011306650936603546,0.5,25600
base,fx,var,0.002937058452516794,0.5,25600
base,fr,mspe,0.05739208683371544,0.5,25600
base,fr,bias2,0.054455023258924484,0.5,25600
base,fr,var,0.002937058452516794,0.5,25600
base,fz,mspe,0.01948864758014679,0.5,25600
base,fz,bias2,0.01948864758014679,0.5,25600
base,fz,var,0.0,0.5,25600
posthoc_web,y,mspe,0.24981097877025604,0.5,25600
posthoc_web,y,bias2,0.2496034950017929,0.5,25600
posthoc_web,y,var,0.00020746130030602217,0.5,25600
posthoc_web,fx,mspe,0.026774225756525993,0.5,25600
posthoc_web,fx,bias2,0.0242487620562315,0.5,25600
posthoc_web,fx,var,0.0025254625361412764,0.5,25600
posthoc_web,fr,mspe,0.0066550844348967075,0.5,25600
posthoc_web,fr,bias2,0.004129622131586075,0.5,25600
posthoc_web,fr,var,0.0025254625361412764,0.5,25600
posthoc_web,fz,mspe,0.01948864758014679,0.5,25600
posthoc_web,fz,bias2,0.01948864758014679,0.5,25600
posthoc_web,fz,var,0.0,0.5,25600
refit,y,mspe,0.23827087879180908,1,25600
refit,y,bias2,0.23813945055007935,1,25600
refit,y,var,0.00013141728413756937,1,25600
refit,fx,mspe,0.0029291582759469748,1,25600
refit,fx,bias2,0.0006577302701771259,1,25600
refit,fx,var,0.002271428005769849,1,25600
refit,fr,mspe,0.025901541113853455,1,25600
refit,fr,bias2,0.023630114272236824,1,25600
refit,fr,var,0.002271428005769849,1,25600
refit,fz,mspe,0.0007504515233449638,1,25600
refit,fz,bias2,9.948391380021349e-05,1,25600
refit,fz,var,0.0006509676459245384,1,25600
refit_orth,y,mspe,0.2382715940475464,1,25600
refit_orth,y,bias2,0.2381395846605301,1,25600
refit_orth,y,var,0.00013198991655372083,1,25600
refit_orth,fx,mspe,0.021897239610552788,1,25600
refit_orth,fx,bias2,0.020060865208506584,1,25600
refit_orth,fx,var,0.0018363728886470199,1,25600
refit_orth,fr,mspe,0.0023367637768387794,1,25600
refit_orth,fr,bias2,0.0005003908881917596,1,25600
refit_orth,fr,var,0.0018363728886470199,1,25600
refit_orth,fz,mspe,0.020546188578009605,1,25600
refit_orth,fz,bias2,0.02027030475437641,1,25600
refit_orth,fz,var,0.00027588597731664777,1,25600
base,y,mspe,0.24087749421596527,1,25600
base,y,bias2,0.2406938672065735,1,25600
base,y,var,0.00018360264948569238,1,25600
base,fx,mspe,0.048419464379549026,1,25600
base,fx,bias2,0.04561104625463486,1,25600
base,fx,var,0.0028084188234061003,1,25600
base,fr,mspe,0.115847148001194,1,25600
base,fr,bias2,0.11303871870040894,1,25600
base,fr,var,0.0028084188234061003,1,25600
base,fz,mspe,0.07795459032058716,1,25600
base,fz,bias2,0.07795459032058716,1,25600
base,fz,var,0.0,1,25600
posthoc_web,y,mspe,0.25128477811813354,1,25600
posthoc_web,y,bias2,0.25111767649650574,1,25600
posthoc_web,y,var,0.00016710649651940912,1,25600
posthoc_web,fx,mspe,0.03945958614349365,1,25600
posthoc_web,fx,bias2,0.0371912382543087,1,25600
posthoc_web,fx,var,0.002268349751830101,1,25600
posthoc_web,fr,mspe,0.018425539135932922,1,25600
posthoc_web,fr,bias2,0.01615718938410282,1,25600
posthoc_web,fr,var,0.002268349751830101,1,25600
posthoc_web,fz,mspe,0.07795459032058716,1,25600
posthoc_web,fz,bias2,0.07795459032058716,1,25600
posthoc_web,fz,var,0.0,1,25600
refit,y,mspe,0.23274224996566772,1.5,25600
refit,y,bias2,0.23261794447898865,1.5,25600
refit,y,var,0.00012429498019628227,1.5,25600
refit,fx,mspe,0.0031404774636030197,1.5,25600
refit,fx,bias2,0.0007837294251658022,1.5,25600
refit,fx,var,0.0023567480966448784,1.5,25600
refit,fr,mspe,0.02618037536740303,1.5,25600
refit,fr,bias2,0.023823626339435577,1.5,25600
refit,fr,var,0.0023567480966448784,1.5,25600
refit,fz,mspe,0.0008482441189698875,1.5,25600
refit,fz,bias2,0.0001328533689957112,1.5,25600
refit,fz,var,0.0007153908372856677,1.5,25600
refit_orth,y,mspe,0.23274162411689758,1.5,25600
refit_orth,y,bias2,0.23261722922325134,1.5,25600
refit_orth,y,var,0.00012441373837646097,1.5,25600
refit_orth,fx,mspe,0.02203480526804924,1.5,25600
refit_orth,fx,bias2,0.02016894333064556,1.5,25600
refit_orth,fx,var,0.0018658622866496444,1.5,25600
refit_orth,fr,mspe,0.0024876431562006474,1.5,25600
refit_orth,fr,bias2,0.0006217810441739857,1.5,25600
refit_orth,fr,var,0.0018658622866496444,1.5,25600
refit_orth,fz,mspe,0.020156921818852425,1.5,25600
refit_orth,fz,bias2,0.019883617758750916,1.5,25600
refit_orth,fz,var,0.0002733022265601903,1.5,25600
base,y,mspe,0.2377670258283615,1.5,25600
base,y,bias2,0.2375565767288208,1.5,25600
base,y,var,0.00021047551126684994,1.5,25600
base,fx,mspe,0.11068306118249893,1.5,25600
base,fx,bias2,0.10764513909816742,1.5,25600
base,fx,var,0.003037921153008938,1.5,25600
base,fr,mspe,0.2038879245519638,1.5,25600
base,fr,bias2,0.2008499950170517,1.5,25600
base,fr,var,0.003037921153008938,1.5,25600
base,fz,mspe,0.1753978282213211,1.5,25600
base,fz,bias2,0.1753978282213211,1.5,25600
base,fz,var,0.0,1.5,25600
posthoc_web,y,mspe,0.2545640170574188,1.5,25600
posthoc_web,y,bias2,0.254349946975708,1.5,25600
posthoc_web,y,var,0.00021407219173852354,1.5,25600
posthoc_web,fx,mspe,0.06264805048704147,1.5,25600
posthoc_web,fx,bias2,0.05997515842318535,1.5,25600
posthoc_web,fx,var,0.0026728850789368153,1.5,25600
posthoc_web,fr,mspe,0.040681492537260056,1.5,25600
posthoc_web,fr,bias2,0.03800860419869423,1.5,25600
posthoc_web,fr,var,0.0026728850789368153,1.5,25600
posthoc_web,fz,mspe,0.1753978282213211,1.5,25600
posthoc_web,fz,bias2,0.1753978282213211,1.5,25600
posthoc_web,fz,var,0.0,1.5,25600
refit,y,mspe,0.2254781872034073,2,25600
refit,y,bias2,0.22535938024520874,2,25600
refit,y,var,0.00011883415572810918,2,25600
refit,fx,mspe,0.0033726978581398726,2,25600
refit,fx,bias2,0.0009119600290432572,2,25600
refit,fx,var,0.002460737945511937,2,25600
refit,fr,mspe,0.026863373816013336,2,25600
refit,fr,bias2,0.024402635172009468,2,25600
refit,fr,var,0.002460737945511937,2,25600
refit,fz,mspe,0.0009108773083426058,2,25600
refit,fz,bias2,0.0001877468457678333,2,25600
refit,fz,var,0.0007231304189190269,2,25600
refit_orth,y,mspe,0.22547948360443115,2,25600
refit_orth,y,bias2,0.22536061704158783,2,25600
refit_orth,y,var,0.00011887113214470446,2,25600
refit_orth,fx,mspe,0.022233568131923676,2,25600
refit_orth,fx,bias2,0.020284684374928474,2,25600
refit_orth,fx,var,0.0019488850375637412,2,25600
refit_orth,fr,mspe,0.002654704498127103,2,25600
refit_orth,fr,bias2,0.0007058197516016662,2,25600
refit_orth,fr,var,0.0019488850375637412,2,25600
refit_orth,fz,mspe,0.02008174918591976,2,25600
refit_orth,fz,bias2,0.019753338769078255,2,25600
refit_orth,fz,var,0.0003284085541963577,2,25600
base,y,mspe,0.23305894434452057,2,25600
base,y,bias2,0.23283234238624573,2,25600
base,y,var,0.00022661247930955142,2,25600
base,fx,mspe,0.19719062745571136,2,25600
base,fx,bias2,0.19349388778209686,2,25600
base,fx,var,0.0036967580672353506,2,25600
base,fr,mspe,0.31557318568229675,2,25600
base,fr,bias2,0.31187641620635986,2,25600
base,fr,var,0.0036967580672353506,2,25600
base,fz,mspe,0.31181836128234863,2,25600
base,fz,bias2,0.31181836128234863,2,25600
base,fz,var,0.0,2,25600
posthoc_web,y,mspe,0.25794294476509094,2,25600
posthoc_web,y,bias2,0.257718950510025,2,25600
posthoc_web,y,var,0.00022400818124879152,2,25600
posthoc_web,fx,mspe,0.09391393512487411,2,25600
posthoc_web,fx,bias2,0.09095323830842972,2,25600
