model,effect,metric,value,a,n
posthoc_web,fr,var,0.0012696088524535298,1.0,25600
posthoc_web,fz,mspe,0.07795459032058716,1.0,25600
posthoc_web,fz,bias2,0.07795459032058716,1.0,25600
posthoc_web,fz,var,0.0,1.0,25600
refit,y,mspe,1.00951087474823,0.0,3200
refit,y,bias2,1.0058804750442505,0.0,3200
refit,y,var,0.0036304050590842962,0.0,3200
refit,fx,mspe,0.00531333452090621,0.0,3200
refit,fx,bias2,0.0018967407522723079,0.0,3200
refit,fx,var,0.0034165936522185802,0.0,3200
refit,fr,mspe,0.03144952654838562,0.0,3200
refit,fr,bias2,0.028032932430505753,0.0,3200
refit,fr,var,0.0034165936522185802,0.0,3200
refit,fz,mspe,0.0014382724184542894,0.0,3200
refit,fz,bias2,0.00025798831484280527,0.0,3200
refit,fz,var,0.0011802841909229755,0.0,3200
refit_orth,y,mspe,1.0095065832138062,0.0,3200
refit_orth,y,bias2,1.0058783292770386,0.0,3200
refit_orth,y,var,0.00362816802226007,0.0,3200
refit_orth,fx,mspe,0.023283829912543297,0.0,3200
refit_orth,fx,bias2,0.020602814853191376,0.0,3200
refit_orth,fx,var,0.002681015059351921,0.0,3200
refit_orth,fr,mspe,0.004010678734630346,0.0,3200
refit_orth,fr,bias2,0.0013296634424477816,0.0,3200
refit_orth,fr,var,0.002681015059351921,0.0,3200
refit_orth,fz,mspe,0.022117147222161293,0.0,3200
refit_orth,fz,bias2,0.02148595079779625,0.0,3200
refit_orth,fz,var,0.0006311924662441015,0.0,3200
base,y,mspe,1.0572121143341064,0.0,3200
base,y,bias2,1.0517663955688477,0.0,3200
base,y,var,0.005445715039968491,0.0,3200
base,fx,mspe,0.052603401243686676,0.0,3200
base,fx,bias2,0.04878030717372894,0.0,3200
base,fx,var,0.0038230919744819403,0.0,3200
base,fr,mspe,0.12155795842409134,0.0,3200
base,fr,bias2,0.1177348718047142,0.0,3200
base,fr,var,0.0038230919744819403,0.0,3200
base,fz,mspe,0.07795459032058716,0.0,3200
base,fz,bias2,0.07795459032058716,0.0,3200
base,fz,var,0.0,0.0,3200
posthoc_web,y,mspe,1.2410480976104736,0.0,3200
posthoc_web,y,bias2,1.2360711097717285,0.0,3200
posthoc_web,y,var,0.004977000877261162,0.0,3200
posthoc_web,fx,mspe,0.04130346700549126,0.0,3200
posthoc_web,fx,bias2,0.03797256946563721,0.0,3200
posthoc_web,fx,var,0.0033308989368379116,0.0,3200
posthoc_web,fr,mspe,0.020732728764414787,0.0,3200
posthoc_web,fr,bias2,0.017401831224560738,0.0,3200
posthoc_web,fr,var,0.0033308989368379116,0.0,3200
posthoc_web,fz,mspe,0.07795459032058716,0.0,3200
posthoc_web,fz,bias2,0.07795459032058716,0.0,3200
posthoc_web,fz,var,0.0,0.0,3200
refit,y,mspe,1.0105584859848022,0.1,3200
refit,y,bias2,1.0061030387878418,0.1,3200
refit,y,var,0.00445539690554142,0.1,3200
refit,fx,mspe,0.005711456760764122,0.1,3200
refit,fx,bias2,0.002310104900971055,0.1,3200
refit,fx,var,0.0034013516269624233,0.1,3200
refit,fr,mspe,0.03329449146986008,0.1,3200
refit,fr,bias2,0.029893141239881516,0.1,3200
refit,fr,var,0.0034013516269624233,0.1,3200
refit,fz,mspe,0.0025629729498177767,0.1,3200
refit,fz,bias2,0.0006018700078129768,0.1,3200
refit,fz,var,0.0019611029420048,0.1,3200
refit_orth,y,mspe,1.0105557441711426,0.1,3200
refit_orth,y,bias2,1.0061020851135254,0.1,3200
refit_orth,y,var,0.004453603178262711,0.1,3200
refit_orth,fx,mspe,0.023352961987257004,0.1,3200
refit_orth,fx,bias2,0.020289914682507515,0.1,3200
refit_orth,fx,var,0.0030630456749349833,0.1,3200
refit_orth,fr,mspe,0.004554219543933868,0.1,3200
refit_orth,fr,bias2,0.0014911737525835633,0.1,3200
refit_orth,fr,var,0.0030630456749349833,0.1,3200
refit_orth,fz,mspe,0.02309710532426834,0.1,3200
refit_orth,fz,bias2,0.020189497619867325,0.1,3200
refit_orth,fz,var,0.002907605143263936,0.1,3200
base,y,mspe,1.0572121143341064,0.1,3200
base,y,bias2,1.0517663955688477,0.1,3200
base,y,var,0.005445715039968491,0.1,3200
base,fx,mspe,0.052603401243686676,0.1,3200
base,fx,bias2,0.04878030717372894,0.1,3200
base,fx,var,0.0038230919744819403,0.1,3200
base,fr,mspe,0.12155795842409134,0.1,3200
base,fr,bias2,0.1177348718047142,0.1,3200
base,fr,var,0.0038230919744819403,0.1,3200
base,fz,mspe,0.07795459032058716,0.1,3200
base,fz,bias2,0.07795459032058716,0.1,3200
base,fz,var,0.0,0.1,3200
posthoc_web,y,mspe,1.2397818565368652,0.1,3200
posthoc_web,y,bias2,1.23341965675354,0.1,3200
posthoc_web,y,var,0.006362161599099636,0.1,3200
posthoc_web,fx,mspe,0.04163043200969696,0.1,3200
posthoc_web,fx,bias2,0.03697919845581055,0.1,3200
posthoc_web,fx,var,0.004651235416531563,0.1,3200
posthoc_web,fr,mspe,0.022085005417466164,0.1,3200
posthoc_web,fr,bias2,0.01743377186357975,0.1,3200
posthoc_web,fr,var,0.004651235416531563,0.1,3200
posthoc_web,fz,mspe,0.07795459032058716,0.1,3200
posthoc_web,fz,bias2,0.07795459032058716,0.1,3200
posthoc_web,fz,var,0.0,0.1,3200
refit,y,mspe,1.0156378746032715,0.2,3200
refit,y,bias2,1.0087532997131348,0.2,3200
refit,y,var,0.006884549744427204,0.2,3200
refit,fx,mspe,0.008097387850284576,0.2,3200
refit,fx,bias2,0.004707593936473131,0.2,3200
refit,fx,var,0.003389794146642089,0.2,3200
refit,fr,mspe,0.04112136363983154,0.2,3200
refit,fr,bias2,0.03773157298564911,0.2,3200
refit,fr,var,0.003389794146642089,0.2,3200
refit,fz,mspe,0.007469006814062595,0.2,3200
refit,fz,bias2,0.003054130356758833,0.2,3200
refit,fz,var,0.004414875991642475,0.2,3200
refit_orth,y,mspe,1.0156378746032715,0.2,3200
refit_orth,y,bias2,1.008752703666687,0.2,3200
refit_orth,y,var,0.0068852221593260765,0.2,3200
refit_orth,fx,mspe,0.023805541917681694,0.2,3200
refit_orth,fx,bias2,0.01903047412633896,0.2,3200
refit_orth,fx,var,0.0047750696539878845,0.2,3200
refit_orth,fr,mspe,0.007308563683182001,0.2,3200
refit_orth,fr,bias2,0.0025334942620247602,0.2,3200
refit_orth,fr,var,0.0047750696539878845,0.2,3200
refit_orth,fz,mspe,0.026386229321360588,0.2,3200
refit_orth,fz,bias2,0.015256495214998722,0.2,3200
refit_orth,fz,var,0.011129734106361866,0.2,3200
base,y,mspe,1.0572121143341064,0.2,3200
base,y,bias2,1.0517663955688477,0.2,3200
base,y,var,0.005445715039968491,0.2,3200
base,fx,mspe,0.052603401243686676,0.2,3200
base,fx,bias2,0.04878030717372894,0.2,3200
base,fx,var,0.0038230919744819403,0.2,3200
base,fr,mspe,0.12155795842409134,0.2,3200
base,fr,bias2,0.1177348718047142,0.2,3200
base,fr,var,0.0038230919744819403,0.2,3200
base,fz,mspe,0.07795459032058716,0.2,3200
base,fz,bias2,0.07795459032058716,0.2,3200
base,fz,var,0.0,0.2,3200
posthoc_web,y,mspe,1.2324916124343872,0.2,3200
posthoc_web,y,bias2,1.2213491201400757,0.2,3200
posthoc_web,y,var,0.011142547242343426,0.2,3200
posthoc_web,fx,mspe,0.042555760592222214,0.2,3200
posthoc_web,fx,bias2,0.03319776430726051,0.2,3200
posthoc_web,fx,var,0.009357994422316551,0.2,3200
posthoc_web,fr,mspe,0.027116836979985237,0.2,3200
posthoc_web,fr,bias2,0.017758840695023537,0.2,3200
posthoc_web,fr,var,0.009357994422316551,0.2,3200
posthoc_web,fz,mspe,0.07795459032058716,0.2,3200
posthoc_web,fz,bias2,0.07795459032058716,0.2,3200
posthoc_web,fz,var,0.0,0.2,3200
refit,y,mspe,1.023808479309082,0.3,3200
refit,y,bias2,1.0142635107040405,0.3,3200
refit,y,var,0.009544981643557549,0.3,3200
refit,fx,mspe,0.013763705268502235,0.3,3200
refit,fx,bias2,0.010505042038857937,0.3,3200
refit,fx,var,0.003258662298321724,0.3,3200
refit,fr,mspe,0.05504101887345314,0.3,3200
refit,fr,bias2,0.05178235471248627,0.3,3200
refit,fr,var,0.003258662298321724,0.3,3200
refit,fz,mspe,0.01763719692826271,0.3,3200
refit,fz,bias2,0.010707051493227482,0.3,3200
refit,fz,var,0.006930145435035229,0.3,3200
refit_orth,y,mspe,1.0238081216812134,0.3,3200
refit_orth,y,bias2,1.0142607688903809,0.3,3200
refit_orth,y,var,0.00954730249941349,0.3,3200
refit_orth,fx,mspe,0.025391211733222008,0.3,3200
refit_orth,fx,bias2,0.01605989784002304,0.3,3200
refit_orth,fx,var,0.009331314824521542,0.3,3200
refit_orth,fr,mspe,0.014974789693951607,0.3,3200
refit_orth,fr,bias2,0.005643474869430065,0.3,3200
refit_orth,fr,var,0.009331314824521542,0.3,3200
refit_orth,fz,mspe,0.032809846103191376,0.3,3200
refit_orth,fz,bias2,0.007246107328683138,0.3,3200
refit_orth,fz,var,0.025563741102814674,0.3,3200
base,y,mspe,1.0572121143341064,0.3,3200
base,y,bias2,1.0517663955688477,0.3,3200
base,y,var,0.005445715039968491,0.3,3200
base,fx,mspe,0.052603401243686676,0.3,3200
base,fx,bias2,0.04878030717372894,0.3,3200
base,fx,var,0.0038230919744819403,0.3,3200
base,fr,mspe,0.12155795842409134,0.3,3200
base,fr,bias2,0.1177348718047142,0.3,3200
base,fr,var,0.0038230919744819403,0.3,3200
base,fz,mspe,0.07795459032058716,0.3,3200
base,fz,bias2,0.07795459032058716,0.3,3200
base,fz,var,0.0,0.3,3200
posthoc_web,y,mspe,1.216260552406311,0.3,3200
posthoc_web,y,bias2,1.196811556816101,0.3,3200
posthoc_web,y,var,0.019448967650532722,0.3,3200
posthoc_web,fx,mspe,0.04423907399177551,0.3,3200
posthoc_web,fx,bias2,0.02664805017411709,0.3,3200
posthoc_web,fx,var,0.017591021955013275,0.3,3200
posthoc_web,fr,mspe,0.03736216947436333,0.3,3200
posthoc_web,fr,bias2,0.0197711493819952,0.3,3200
posthoc_web,fr,var,0.017591021955013275,0.3,3200
posthoc_web,fz,mspe,0.07795459032058716,0.3,3200
posthoc_web,fz,bias2,0.07795459032058716,0.3,3200
posthoc_web,fz,var,0.0,0.3,3200
refit,y,mspe,1.0332796573638916,0.4,3200
refit,y,bias2,1.0227463245391846,0.4,3200
refit,y,var,0.010533306747674942,0.4,3200
refit,fx,mspe,0.02279154770076275,0.4,3200
refit,fx,bias2,0.019620127975940704,0.4,3200
refit,fx,var,0.003171420656144619,0.4,3200
refit,fr,mspe,0.07298882305622101,0.4,3200
refit,fr,bias2,0.06981739401817322,0.4,3200
refit,fr,var,0.003171420656144619,0.4,3200
refit,fz,mspe,0.032555125653743744,0.4,3200
refit,fz,bias2,0.02481529489159584,0.4,3200
refit,fz,var,0.007739832624793053,0.4,3200
refit_orth,y,mspe,1.0332778692245483,0.4,3200
refit_orth,y,bias2,1.0227484703063965,0.4,3200
refit_orth,y,var,0.010529518127441406,0.4,3200
refit_orth,fx,mspe,0.029035523533821106,0.4,3200
refit_orth,fx,bias2,0.01206191536039114,0.4,3200
refit_orth,fx,var,0.01697360724210739,0.4,3200
refit_orth,fr,mspe,0.030442379415035248,0.4,3200
refit_orth,fr,bias2,0.013468771241605282,0.4,3200
refit_orth,fr,var,0.01697360724210739,0.4,3200
refit_orth,fz,mspe,0.04236980900168419,0.4,3200
refit_orth,fz,bias2,0.0010991472518071532,0.4,3200
refit_orth,fz,var,0.041270662099123,0.4,3200
base,y,mspe,1.0572121143341064,0.4,3200
base,y,bias2,1.0517663955688477,0.4,3200
base,y,var,0.005445715039968491,0.4,3200
base,fx,mspe,0.052603401243686676,0.4,3200
base,fx,bias2,0.04878030717372894,0.4,3200
base,fx,var,0.0038230919744819403,0.4,3200
base,fr,mspe,0.12155795842409134,0.4,3200
base,fr,bias2,0.1177348718047142,0.4,3200
base,fr,var,0.0038230919744819403,0.4,3200
base,fz,mspe,0.07795459032058716,0.4,3200
base,fz,bias2,0.07795459032058716,0.4,3200
base,fz,var,0.0,0.4,3200
posthoc_web,y,mspe,1.1895341873168945,0.4,3200
posthoc_web,y,bias2,1.1610722541809082,0.4,3200
posthoc_web,y,var,0.028461948037147522,0.4,3200
posthoc_web,fx,mspe,0.046559855341911316,0.4,3200
posthoc_web,fx,bias2,0.02001170814037323,0.4,3200
posthoc_web,fx,var,0.026548141613602638,0.4,3200
posthoc_web,fr,mspe,0.05328452214598656,0.4,3200
posthoc_web,fr,bias2,0.02673637866973877,0.4,3200
posthoc_web,fr,var,0.026548141613602638,0.4,3200
posthoc_web,fz,mspe,0.07795459032058716,0.4,3200
posthoc_web,fz,bias2,0.07795459032058716,0.4,3200
posthoc_web,fz,var,0.0,0.4,3200
refit,y,mspe,1.0414514541625977,0.5,3200
refit,y,bias2,1.0320203304290771,0.5,3200
refit,y,var,0.009431208483874798,0.5,3200
refit,fx,mspe,0.032974500209093094,0.5,3200
refit,fx,bias2,0.02994188293814659,0.5,3200
refit,fx,var,0.003032619133591652,0.5,3200
refit,fr,mspe,0.09083250910043716,0.5,3200
refit,fr,bias2,0.08779989182949066,0.5,3200
refit,fr,var,0.003032619133591652,0.5,3200
refit,fz,mspe,0.048517316579818726,0.5,3200
refit,fz,bias2,0.04204235225915909,0.5,3200
refit,fz,var,0.006474966183304787,0.5,3200
refit_orth,y,mspe,1.0414482355117798,0.5,3200
refit_orth,y,bias2,1.0320146083831787,0.5,3200
refit_orth,y,var,0.009433570317924023,0.5,3200
refit_orth,fx,mspe,0.03498626872897148,0.5,3200
refit_orth,fx,bias2,0.011548842303454876,0.5,3200
refit_orth,fx,var,0.02343742921948433,0.5,3200
refit_orth,fr,mspe,0.05360007286071777,0.5,3200
refit_orth,fr,bias2,0.030162643641233444,0.5,3200
refit_orth,fr,var,0.02343742921948433,0.5,3200
refit_orth,fz,mspe,0.05355488881468773,0.5,3200
refit_orth,fz,bias2,0.005050888285040855,0.5,3200
refit_orth,fz,var,0.048503994941711426,0.5,3200
base,y,mspe,1.0572121143341064,0.5,3200
base,y,bias2,1.0517663955688477,0.5,3200
base,y,var,0.005445715039968491,0.5,3200
base,fx,mspe,0.052603401243686676,0.5,3200
base,fx,bias2,0.04878030717372894,0.5,3200
base,fx,var,0.0038230919744819403,0.5,3200
base,fr,mspe,0.12155795842409134,0.5,3200
base,fr,bias2,0.1177348718047142,0.5,3200
base,fr,var,0.0038230919744819403,0.5,3200
base,fz,mspe,0.07795459032058716,0.5,3200
base,fz,bias2,0.07795459032058716,0.5,3200
base,fz,var,0.0,0.5,3200
posthoc_web,y,mspe,1.1547746658325195,0.5,3200
posthoc_web,y,bias2,1.1221085786819458,0.5,3200
posthoc_web,y,var,0.03266608715057373,0.5,3200
posthoc_web,fx,mspe,0.0489947646856308,0.5,3200
posthoc_web,fx,bias2,0.018260983750224113,0.5,3200
posthoc_web,fx,var,0.030733780935406685,0.5,3200
posthoc_web,fr,mspe,0.07290174067020416,0.5,3200
posthoc_web,fr,bias2,0.04216795414686203,0.5,3200
posthoc_web,fr,var,0.030733780935406685,0.5,3200
posthoc_web,fz,mspe,0.07795459032058716,0.5,3200
posthoc_web,fz,bias2,0.07795459032058716,0.5,3200
posthoc_web,fz,var,0.0,0.5,3200
refit,y,mspe,1.0471794605255127,0.6,3200
refit,y,bias2,1.0397411584854126,0.6,3200
refit,y,var,0.007438364438712597,0.6,3200
refit,fx,mspe,0.041314318776130676,0.6,3200
refit,fx,bias2,0.03842258080840111,0.6,3200
refit,fx,var,0.0028917405288666487,0.6,3200
refit,fr,mspe,0.10449912399053574,0.6,3200
refit,fr,bias2,0.10160738229751587,0.6,3200
refit,fr,var,0.0028917405288666487,0.6,3200
refit,fz,mspe,0.06162095069885254,0.6,3200
refit,fz,bias2,0.05723434314131737,0.6,3200
refit,fz,var,0.00438660616055131,0.6,3200
refit_orth,y,mspe,1.0473136901855469,0.6,3200
refit_orth,y,bias2,1.03981614112854,0.6,3200
refit_orth,y,var,0.007497613318264484,0.6,3200
refit_orth,fx,mspe,0.04148293659090996,0.6,3200
refit_orth,fx,bias2,0.018484313040971756,0.6,3200
refit_orth,fx,var,0.02299862541258335,0.6,3200
refit_orth,fr,mspe,0.0787753015756607,0.6,3200
refit_orth,fr,bias2,0.05577667057514191,0.6,3200
refit_orth,fr,var,0.02299862541258335,0.6,3200
refit_orth,fz,mspe,0.06388092786073685,0.6,3200
refit_orth,fz,bias2,0.022220991551876068,0.6,3200
refit_orth,fz,var,0.04165993630886078,0.6,3200
base,y,mspe,1.0572121143341064,0.6,3200
base,y,bias2,1.0517663955688477,0.6,3200
base,y,var,0.005445715039968491,0.6,3200
base,fx,mspe,0.052603401243686676,0.6,3200
base,fx,bias2,0.04878030717372894,0.6,3200
base,fx,var,0.0038230919744819403,0.6,3200
base,fr,mspe,0.12155795842409134,0.6,3200
base,fr,bias2,0.1177348718047142,0.6,3200
base,fr,var,0.0038230919744819403,0.6,3200
base,fz,mspe,0.07795459032058716,0.6,3200
base,fz,bias2,0.07795459032058716,0.6,3200
base,fz,var,0.0,0.6,3200
posthoc_web,y,mspe,1.1189963817596436,0.6,3200
posthoc_web,y,bias2,1.0901085138320923,0.6,3200
posthoc_web,y,var,0.028887944296002388,0.6,3200
posthoc_web,fx,mspe,0.050919059664011,0.6,3200
posthoc_web,fx,bias2,0.02393617108464241,0.6,3200
posthoc_web,fx,var,0.026982886716723442,0.6,3200
posthoc_web,fr,mspe,0.09203817695379257,0.6,3200
posthoc_web,fr,bias2,0.06505528092384338,0.6,3200
posthoc_web,fr,var,0.026982886716723442,0.6,3200
posthoc_web,fz,mspe,0.07795459032058716,0.6,3200
posthoc_web,fz,bias2,0.07795459032058716,0.6,3200
posthoc_web,fz,var,0.0,0.6,3200
refit,y,mspe,1.0510741472244263,0.7,3200
refit,y,bias2,1.045291781425476,0.7,3200
refit,y,var,0.005782353691756725,0.7,3200
refit,fx,mspe,0.04711011052131653,0.7,3200
refit,fx,bias2,0.04417905956506729,0.7,3200
refit,fx,var,0.002931054215878248,0.7,3200
refit,fr,mspe,0.11353885382413864,0.7,3200
refit,fr,bias2,0.1106078177690506,0.7,3200
refit,fr,var,0.002931054215878248,0.7,3200
refit,fz,mspe,0.07044970244169235,0.7,3200
refit,fz,bias2,0.06789838522672653,0.7,3200
refit,fz,var,0.002551313955336809,0.7,3200
refit_orth,y,mspe,1.0509617328643799,0.7,3200
refit_orth,y,bias2,1.045229196548462,0.7,3200
refit_orth,y,var,0.005732564255595207,0.7,3200
refit_orth,fx,mspe,0.04686640575528145,0.7,3200
refit_orth,fx,bias2,0.03049413487315178,0.7,3200
refit_orth,fx,var,0.016372274607419968,0.7,3200
refit_orth,fr,mspe,0.09968873858451843,0.7,3200
refit_orth,fr,bias2,0.08331646770238876,0.7,3200
refit_orth,fr,var,0.016372274607419968,0.7,3200
refit_orth,fz,mspe,0.07151433825492859,0.7,3200
refit_orth,fz,bias2,0.04533189907670021,0.7,3200
refit_orth,fz,var,0.02618243917822838,0.7,3200
base,y,mspe,1.0572121143341064,0.7,3200
base,y,bias2,1.0517663955688477,0.7,3200
base,y,var,0.005445715039968491,0.7,3200
base,fx,mspe,0.052603401243686676,0.7,3200
base,fx,bias2,0.04878030717372894,0.7,3200
base,fx,var,0.0038230919744819403,0.7,3200
base,fr,mspe,0.12155795842409134,0.7,3200
base,fr,bias2,0.1177348718047142,0.7,3200
base,fr,var,0.0038230919744819403,0.7,3200
base,fz,mspe,0.07795459032058716,0.7,3200
base,fz,bias2,0.07795459032058716,0.7,3200
base,fz,var,0.0,0.7,3200
posthoc_web,y,mspe,1.0897703170776367,0.7,3200
posthoc_web,y,bias2,1.069603443145752,0.7,3200
posthoc_web,y,var,0.02016688883304596,0.7,3200
posthoc_web,fx,mspe,0.05208027735352516,0.7,3200
posthoc_web,fx,bias2,0.033756181597709656,0.7,3200
posthoc_web,fx,var,0.018324095755815506,0.7,3200
posthoc_web,fr,mspe,0.10688840597867966,0.7,3200
posthoc_web,fr,bias2,0.08856430649757385,0.7,3200
posthoc_web,fr,var,0.018324095755815506,0.7,3200
posthoc_web,fz,mspe,0.07795459032058716,0.7,3200
posthoc_web,fz,bias2,0.07795459032058716,0.7,3200
posthoc_web,fz,var,0.0,0.7,3200
refit,y,mspe,1.053131103515625,0.8,3200
refit,y,bias2,1.048486590385437,0.8,3200
refit,y,var,0.004644500557333231,0.8,3200
refit,fx,mspe,0.05023379623889923,0.8,3200
refit,fx,bias2,0.04734247550368309,0.8,3200
refit,fx,var,0.0028913156129419804,0.8,3200
refit,fr,mspe,0.11837148666381836,0.8,3200
refit,fr,bias2,0.11548015475273132,0.8,3200
refit,fr,var,0.0028913156129419804,0.8,3200
refit,fz,mspe,0.07548492401838303,0.8,3200
refit,fz,bias2,0.07411551475524902,0.8,3200
refit,fz,var,0.0013694051885977387,0.8,3200
refit_orth,y,mspe,1.0532329082489014,0.8,3200
refit_orth,y,bias2,1.048570156097412,0.8,3200
refit_orth,y,var,0.004662713501602411,0.8,3200
refit_orth,fx,mspe,0.050259608775377274,0.8,3200
refit_orth,fx,bias2,0.0412653349339962,0.8,3200
refit_orth,fx,var,0.008994273841381073,0.8,3200
refit_orth,fr,mspe,0.11309515684843063,0.8,3200
refit_orth,fr,bias2,0.10410087555646896,0.8,3200
refit_orth,fr,var,0.008994273841381073,0.8,3200
refit_orth,fz,mspe,0.07610003650188446,0.8,3200
refit_orth,fz,bias2,0.06434836238622665,0.8,3200
refit_orth,fz,var,0.011751677840948105,0.8,3200
base,y,mspe,1.0572121143341064,0.8,3200
base,y,bias2,1.0517663955688477,0.8,3200
base,y,var,0.005445715039968491,0.8,3200
base,fx,mspe,0.052603401243686676,0.8,3200
base,fx,bias2,0.04878030717372894,0.8,3200
base,fx,var,0.0038230919744819403,0.8,3200
base,fr,mspe,0.12155795842409134,0.8,3200
base,fr,bias2,0.1177348718047142,0.8,3200
base,fr,var,0.0038230919744819403,0.8,3200
base,fz,mspe,0.07795459032058716,0.8,3200
base,fz,bias2,0.07795459032058716,0.8,3200
base,fz,var,0.0,0.8,3200
posthoc_web,y,mspe,1.07063627243042,0.8,3200
posthoc_web,y,bias2,1.0586761236190796,0.8,3200
posthoc_web,y,var,0.01196005567908287,0.8,3200
posthoc_web,fx,mspe,0.05262398719787598,0.8,3200
posthoc_web,fx,bias2,0.042429953813552856,0.8,3200
posthoc_web,fx,var,0.010194034315645695,0.8,3200
posthoc_web,fr,mspe,0.11612746864557266,0.8,3200
posthoc_web,fr,bias2,0.10593343526124954,0.8,3200
posthoc_web,fr,var,0.010194034315645695,0.8,3200
posthoc_web,fz,mspe,0.07795459032058716,0.8,3200
posthoc_web,fz,bias2,0.07795459032058716,0.8,3200
posthoc_web,fz,var,0.0,0.8,3200
refit,y,mspe,1.0543360710144043,0.9,3200
refit,y,bias2,1.0502151250839233,0.9,3200
refit,y,var,0.004120941273868084,0.9,3200
refit,fx,mspe,0.05178863927721977,0.9,3200
refit,fx,bias2,0.04886817932128906,0.9,3200
refit,fx,var,0.002920466475188732,0.9,3200
refit,fr,mspe,0.12071321159601212,0.9,3200
refit,fr,bias2,0.11779274791479111,0.9,3200
refit,fr,var,0.002920466475188732,0.9,3200
refit,fz,mspe,0.07782256603240967,0.9,3200
refit,fz,bias2,0.07705818116664886,0.9,3200
refit,fz,var,0.0007643788121640682,0.9,3200
refit_orth,y,mspe,1.0543642044067383,0.9,3200
refit_orth,y,bias2,1.050229549407959,0.9,3200
refit_orth,y,var,0.004134641494601965,0.9,3200
refit_orth,fx,mspe,0.05198856443166733,0.9,3200
refit_orth,fx,bias2,0.04751215875148773,0.9,3200
refit_orth,fx,var,0.0044764066115021706,0.9,3200
refit_orth,fr,mspe,0.11978548020124435,0.9,3200
refit_orth,fr,bias2,0.11530906707048416,0.9,3200
refit_orth,fr,var,0.0044764066115021706,0.9,3200
refit_orth,fz,mspe,0.0782528892159462,0.9,3200
refit_orth,fz,bias2,0.07489145547151566,0.9,3200
refit_orth,fz,var,0.0033614360727369785,0.9,3200
base,y,mspe,1.0572121143341064,0.9,3200
base,y,bias2,1.0517663955688477,0.9,3200
base,y,var,0.005445715039968491,0.9,3200
base,fx,mspe,0.052603401243686676,0.9,3200
base,fx,bias2,0.04878030717372894,0.9,3200
base,fx,var,0.0038230919744819403,0.9,3200
base,fr,mspe,0.12155795842409134,0.9,3200
base,fr,bias2,0.1177348718047142,0.9,3200
base,fr,var,0.0038230919744819403,0.9,3200
base,fz,mspe,0.07795459032058716,0.9,3200
base,fz,bias2,0.07795459032058716,0.9,3200
base,fz,var,0.0,0.9,3200
posthoc_web,y,mspe,1.0607850551605225,0.9,3200
posthoc_web,y,bias2,1.0536623001098633,0.9,3200
posthoc_web,y,var,0.007122776471078396,0.9,3200
posthoc_web,fx,mspe,0.05279703438282013,0.9,3200
posthoc_web,fx,bias2,0.04736562818288803,0.9,3200
posthoc_web,fx,var,0.005431407131254673,0.9,3200
posthoc_web,fr,mspe,0.12056375294923782,0.9,3200
posthoc_web,fr,bias2,0.11513235419988632,0.9,3200
posthoc_web,fr,var,0.005431407131254673,0.9,3200
posthoc_web,fz,mspe,0.07795459032058716,0.9,3200
posthoc_web,fz,bias2,0.07795459032058716,0.9,3200
posthoc_web,fz,var,0.0,0.9,3200
refit,y,mspe,1.054741382598877,1.0,3200
refit,y,bias2,1.0508358478546143,1.0,3200
refit,y,var,0.0039056825917214155,1.0,3200
refit,fx,mspe,0.05207791179418564,1.0,3200
refit,fx,bias2,0.04920557141304016,1.0,3200
refit,fx,var,0.0028723322320729494,1.0,3200
refit,fr,mspe,0.12116445600986481,1.0,3200
refit,fr,bias2,0.11829211562871933,1.0,3200
refit,fr,var,0.0028723322320729494,1.0,3200
refit,fz,mspe,0.07849077880382538,1.0,3200
refit,fz,bias2,0.07791553437709808,1.0,3200
refit,fz,var,0.0005752399447374046,1.0,3200
refit_orth,y,mspe,1.0546870231628418,1.0,3200
refit_orth,y,bias2,1.0508277416229248,1.0,3200
refit_orth,y,var,0.0038593148346990347,1.0,3200
refit_orth,fx,mspe,0.052271127700805664,1.0,3200
refit_orth,fx,bias2,0.049234915524721146,1.0,3200
refit_orth,fx,var,0.0030362126417458057,1.0,3200
refit_orth,fr,mspe,0.12137553840875626,1.0,3200
refit_orth,fr,bias2,0.11833932995796204,1.0,3200
refit_orth,fr,var,0.0030362126417458057,1.0,3200
refit_orth,fz,mspe,0.07879936695098877,1.0,3200
refit_orth,fz,bias2,0.0779518410563469,1.0,3200
refit_orth,fz,var,0.0008475245558656752,1.0,3200
base,y,mspe,1.0572121143341064,1.0,3200
base,y,bias2,1.0517663955688477,1.0,3200
base,y,var,0.005445715039968491,1.0,3200
base,fx,mspe,0.052603401243686676,1.0,3200
base,fx,bias2,0.04878030717372894,1.0,3200
base,fx,var,0.0038230919744819403,1.0,3200
base,fr,mspe,0.12155795842409134,1.0,3200
base,fr,bias2,0.1177348718047142,1.0,3200
base,fr,var,0.0038230919744819403,1.0,3200
base,fz,mspe,0.07795459032058716,1.0,3200
base,fz,bias2,0.07795459032058716,1.0,3200
base,fz,var,0.0,1.0,3200
posthoc_web,y,mspe,1.0575366020202637,1.0,3200
posthoc_web,y,bias2,1.0519365072250366,1.0,3200
posthoc_web,y,var,0.005600153934210539,1.0,3200
posthoc_web,fx,mspe,0.05277536064386368,1.0,3200
posthoc_web,fx,bias2,0.048802100121974945,1.0,3200
posthoc_web,fx,var,0.003973265644162893,1.0,3200
posthoc_web,fr,mspe,0.12172503769397736,1.0,3200
posthoc_web,fr,bias2,0.11775176972150803,1.0,3200
