,confounding,q,Run,Model,Metric,MSE,Bias,Var
2749,True,1024,8,NN,fxhat,8.630536,2.7273655,1.1921339
2750,True,1024,8,NN,fzhat,8.826706,-2.798053,0.997705
2751,True,1024,8,Covar NN,yhat,1.1216682,-0.041934066,1.1200218
2752,True,1024,8,Covar NN,fxhat,6.552651,2.407037,0.75889987
2753,True,1024,8,Covar NN,fzhat,6.6376133,-2.45102,0.63017607
2754,True,1024,9,NN,yhat,1.0918756,-0.0675487,1.0874215
2755,True,1024,9,NN,fxhat,8.847673,2.7937374,1.0428084
2756,True,1024,9,NN,fzhat,9.149939,-2.8542109,1.0035179
2757,True,1024,9,Covar NN,yhat,1.0869108,0.03983793,1.0854323
2758,True,1024,9,Covar NN,fxhat,6.23218,2.3262746,0.8207093
2759,True,1024,9,Covar NN,fzhat,5.9272256,-2.2793634,0.7318028
2760,True,1024,10,NN,yhat,1.0823672,-0.03118519,1.0815028
2761,True,1024,10,NN,fxhat,8.729503,2.7732627,1.0386211
2762,True,1024,10,NN,fzhat,8.88205,-2.807536,0.99989146
2763,True,1024,10,Covar NN,yhat,1.0848227,0.06523831,1.0806746
2764,True,1024,10,Covar NN,fxhat,8.530992,2.7363305,1.043591
2765,True,1024,10,Covar NN,fzhat,8.087499,-2.6741788,0.9363583
2766,True,1024,11,NN,yhat,1.0757822,0.01915088,1.0755231
2767,True,1024,11,NN,fxhat,8.975963,2.8062606,1.1009743
2768,True,1024,11,NN,fzhat,8.773334,-2.784995,1.0172362
2769,True,1024,11,Covar NN,yhat,1.0889467,0.027775422,1.088284
2770,True,1024,11,Covar NN,fxhat,6.926924,2.4921978,0.7159478
2771,True,1024,11,Covar NN,fzhat,6.7140346,-2.4623084,0.65113777
2772,True,1024,12,NN,yhat,1.0632937,-0.030981116,1.0624402
2773,True,1024,12,NN,fxhat,8.687848,2.766007,1.0371575
2774,True,1024,12,NN,fzhat,8.76806,-2.7883227,0.9934165
2775,True,1024,12,Covar NN,yhat,1.0589867,-0.046736713,1.056908
2776,True,1024,12,Covar NN,fxhat,13.776073,3.5133235,1.4327778
2777,True,1024,12,Covar NN,fzhat,13.9927845,-3.5513937,1.3805265
2778,True,1024,13,NN,yhat,1.0969325,0.08204658,1.09031
2779,True,1024,13,NN,fxhat,9.308454,2.8524992,1.1718191
2780,True,1024,13,NN,fzhat,8.7777605,-2.7851155,1.020995
2781,True,1024,13,Covar NN,yhat,1.0972462,0.008098663,1.0972904
2782,True,1024,13,Covar NN,fxhat,6.0065713,2.3147907,0.6483803
2783,True,1024,13,Covar NN,fzhat,5.9397416,-2.3213553,0.55110663
2784,True,1024,14,NN,yhat,1.0854712,-0.0057211877,1.085547
2785,True,1024,14,NN,fxhat,8.859385,2.7934818,1.0559489
2786,True,1024,14,NN,fzhat,8.889495,-2.8069544,1.0106039
2787,True,1024,14,Covar NN,yhat,1.086849,0.054514416,1.0839856
2788,True,1024,14,Covar NN,fxhat,10.817584,3.1022158,1.1939598
2789,True,1024,14,Covar NN,fzhat,10.349992,-3.055452,1.0143052
2790,True,1024,15,NN,yhat,1.0997844,-0.019448282,1.099516
2791,True,1024,15,NN,fxhat,8.748086,2.764716,1.1045411
2792,True,1024,15,NN,fzhat,8.714107,-2.7802572,0.9843756
2793,True,1024,15,Covar NN,yhat,1.1021591,0.0019069199,1.1022657
2794,True,1024,15,Covar NN,fxhat,10.542915,3.0631528,1.1601261
2795,True,1024,15,Covar NN,fzhat,10.467583,-3.05734,1.1203685
2796,True,1024,16,NN,yhat,1.1148211,0.11533715,1.1016287
2797,True,1024,16,NN,fxhat,9.793922,2.9385614,1.1588954
2798,True,1024,16,NN,fzhat,8.967316,-2.8215353,1.0063546
2799,True,1024,16,Covar NN,yhat,1.1126752,-0.07342001,1.1073954
2800,True,1024,16,Covar NN,fxhat,5.701912,2.253874,0.62202597
2801,True,1024,16,Covar NN,fzhat,5.9741745,-2.325606,0.56578726
2802,True,1024,17,NN,yhat,1.0816416,-0.043976665,1.0798155
2803,True,1024,17,NN,fxhat,8.57606,2.7465587,1.0325785
2804,True,1024,17,NN,fzhat,8.74075,-2.7869537,0.9737358
2805,True,1024,17,Covar NN,yhat,1.0953153,-0.05603749,1.0922843
2806,True,1024,17,Covar NN,fxhat,2.8693235,1.552892,0.45789585
2807,True,1024,17,Covar NN,fzhat,2.9536653,-1.605348,0.37656042
2808,True,1024,18,NN,yhat,1.1006792,0.09701698,1.0913761
2809,True,1024,18,NN,fxhat,9.456074,2.8956358,1.0714717
2810,True,1024,18,NN,fzhat,8.849418,-2.8040214,0.9869817
2811,True,1024,18,Covar NN,yhat,1.0917978,-0.017240923,1.0916098
2812,True,1024,18,Covar NN,fxhat,4.501863,1.9842873,0.5645232
2813,True,1024,18,Covar NN,fzhat,4.516702,-2.006931,0.48897856
2814,True,1024,19,NN,yhat,1.0532528,0.059439696,1.0498247
2815,True,1024,19,NN,fxhat,9.030946,2.806386,1.1552583
2816,True,1024,19,NN,fzhat,8.667601,-2.769682,0.9965612
2817,True,1024,19,Covar NN,yhat,1.0619783,-0.0063669747,1.0620439
2818,True,1024,19,Covar NN,fxhat,9.254536,2.8430328,1.1718174
2819,True,1024,19,Covar NN,fzhat,9.284268,-2.8721352,1.0352098
2820,True,1024,20,NN,yhat,1.088684,-0.011023704,1.0886712
2821,True,1024,20,NN,fxhat,8.760727,2.7685347,1.0960517
2822,True,1024,20,NN,fzhat,8.765598,-2.7830658,1.0202459
2823,True,1024,20,Covar NN,yhat,1.0895733,0.035189357,1.0884438
2824,True,1024,20,Covar NN,fxhat,0.9501566,0.8382579,0.24750501
2825,True,1024,20,Covar NN,fzhat,0.8092445,-0.8065763,0.15869506
2826,True,1024,21,NN,yhat,1.0654131,0.015007987,1.0652943
2827,True,1024,21,NN,fxhat,8.971313,2.8065634,1.0946238
2828,True,1024,21,NN,fzhat,8.759944,-2.7859457,0.9985506
2829,True,1024,21,Covar NN,yhat,1.0695231,0.020458858,1.0692115
2830,True,1024,21,Covar NN,fxhat,8.468475,2.6874752,1.2460766
2831,True,1024,21,Covar NN,fzhat,8.201071,-2.6614068,1.1180967
2832,True,1024,22,NN,yhat,1.1066015,0.032408956,1.1056616
2833,True,1024,22,NN,fxhat,9.203666,2.8462353,1.1027213
2834,True,1024,22,NN,fzhat,9.005001,-2.828727,1.0034051
2835,True,1024,22,Covar NN,yhat,1.0997068,0.04851174,1.0974631
2836,True,1024,22,Covar NN,fxhat,4.4315863,1.9477557,0.63789797
2837,True,1024,22,Covar NN,fzhat,4.223171,-1.9141443,0.55927855
2838,True,1024,23,NN,yhat,1.0745716,-0.010719852,1.0745641
2839,True,1024,23,NN,fxhat,8.864001,2.7868335,1.0976709
2840,True,1024,23,NN,fzhat,8.930393,-2.8165817,0.9973618
2841,True,1024,23,Covar NN,yhat,1.0849113,0.032523695,1.083962
2842,True,1024,23,Covar NN,fxhat,7.3236094,2.5564413,0.78829545
2843,True,1024,23,Covar NN,fzhat,7.175201,-2.5429473,0.70869106
2844,True,1024,24,NN,yhat,1.0820016,0.033652216,1.0809772
2845,True,1024,24,NN,fxhat,8.943066,2.7909396,1.1538393
2846,True,1024,24,NN,fzhat,8.6378565,-2.758093,1.0308813
2847,True,1024,24,Covar NN,yhat,1.0928982,-0.048237983,1.0906805
2848,True,1024,24,Covar NN,fxhat,6.9910874,2.4945257,0.76850593
2849,True,1024,24,Covar NN,fzhat,7.1865373,-2.5435698,0.7168625
2850,True,2048,0,NN,yhat,1.1446465,0.008825589,1.144683
2851,True,2048,0,NN,fxhat,9.200136,2.8283381,1.2007604
2852,True,2048,0,NN,fzhat,8.895119,-2.8058715,1.0223068
2853,True,2048,0,Covar NN,yhat,1.144283,-0.096926585,1.1350019
2854,True,2048,0,Covar NN,fxhat,1.4866608,1.0726793,0.3360534
2855,True,2048,0,Covar NN,fzhat,1.5546472,-1.1559666,0.2184105
2856,True,2048,1,NN,yhat,1.1351445,0.019411998,1.1348813
2857,True,2048,1,NN,fxhat,9.273789,2.8501737,1.1504136
2858,True,2048,1,NN,fzhat,9.014028,-2.8267038,1.0238744
2859,True,2048,1,Covar NN,yhat,1.1516135,0.033875193,1.1505811
2860,True,2048,1,Covar NN,fxhat,9.006564,2.8200903,1.0537604
2861,True,2048,1,Covar NN,fzhat,8.614207,-2.7821562,0.87390137
2862,True,2048,2,NN,yhat,1.1595683,-0.026371328,1.158989
2863,True,2048,2,NN,fxhat,8.939969,2.7958677,1.123206
2864,True,2048,2,NN,fzhat,8.965206,-2.8234262,0.99356997
2865,True,2048,2,Covar NN,yhat,1.124777,0.007506672,1.1248331
2866,True,2048,2,Covar NN,fxhat,6.4124327,2.3267782,0.9986365
2867,True,2048,2,Covar NN,fzhat,6.2598987,-2.3204575,0.87546337
2868,True,2048,3,NN,yhat,1.1130525,0.09653812,1.1038433
2869,True,2048,3,NN,fxhat,9.517484,2.879474,1.2262344
2870,True,2048,3,NN,fzhat,8.896018,-2.8063688,1.0204158
2871,True,2048,3,Covar NN,yhat,1.1279359,0.06441374,1.1238991
2872,True,2048,3,Covar NN,fxhat,10.290379,2.979408,1.4136472
2873,True,2048,3,Covar NN,fzhat,9.861048,-2.938426,1.2268236
2874,True,2048,4,NN,yhat,1.1310613,0.005252652,1.1311468
2875,True,2048,4,NN,fxhat,9.132273,2.8301442,1.122669
2876,True,2048,4,NN,fzhat,8.936383,-2.8130233,1.0233842
2877,True,2048,4,Covar NN,yhat,1.1487019,-0.03488227,1.1475999
2878,True,2048,4,Covar NN,fxhat,5.5631785,2.1910157,0.7627061
2879,True,2048,4,Covar NN,fzhat,5.53657,-2.214029,0.6347089
2880,True,2048,5,NN,yhat,1.1262153,0.020856053,1.125893
2881,True,2048,5,NN,fxhat,9.115313,2.8095715,1.2217425
2882,True,2048,5,NN,fzhat,8.7818575,-2.7886224,1.0055442
2883,True,2048,5,Covar NN,yhat,1.121782,-0.002180004,1.1218894
2884,True,2048,5,Covar NN,fxhat,10.111187,2.9965615,1.131918
2885,True,2048,5,Covar NN,fzhat,9.950649,-2.9986472,0.9588597
2886,True,2048,6,NN,yhat,1.1749678,0.0026198772,1.1750784
2887,True,2048,6,NN,fxhat,8.8845625,2.7878597,1.1125135
2888,True,2048,6,NN,fzhat,8.784452,-2.7905748,0.9972459
2889,True,2048,6,Covar NN,yhat,1.1502973,0.031361915,1.1494287
2890,True,2048,6,Covar NN,fxhat,13.820953,3.495502,1.6025782
2891,True,2048,6,Covar NN,fzhat,13.523389,-3.4694743,1.4862857
2892,True,2048,7,NN,yhat,1.1003847,-7.804871e-06,1.1004947
2893,True,2048,7,NN,fxhat,8.954441,2.7982528,1.1243343
2894,True,2048,7,NN,fzhat,8.753924,-2.7845638,1.00023
2895,True,2048,7,Covar NN,yhat,1.1140053,0.027021851,1.1133866
2896,True,2048,7,Covar NN,fxhat,1.6101743,1.1199259,0.35597613
2897,True,2048,7,Covar NN,fzhat,1.3801491,-1.0792049,0.2154874
2898,True,2048,8,NN,yhat,1.144667,0.06438819,1.1406351
2899,True,2048,8,NN,fxhat,9.117974,2.8216212,1.156545
2900,True,2048,8,NN,fzhat,8.735025,-2.7782674,1.0163584
2901,True,2048,8,Covar NN,yhat,1.1247846,0.044033237,1.122958
2902,True,2048,8,Covar NN,fxhat,9.466115,2.899424,1.0595597
2903,True,2048,8,Covar NN,fzhat,9.204486,-2.8764243,0.93076223
2904,True,2048,9,NN,yhat,1.0937254,-0.056946862,1.0905915
2905,True,2048,9,NN,fxhat,8.652914,2.7511456,1.0842195
2906,True,2048,9,NN,fzhat,8.833119,-2.7964704,1.0129731
2907,True,2048,9,Covar NN,yhat,1.1050283,-0.017620426,1.1048282
2908,True,2048,9,Covar NN,fxhat,12.5723505,3.3134074,1.5938414
2909,True,2048,9,Covar NN,fzhat,12.512363,-3.3194063,1.4940568
2910,True,2048,10,NN,yhat,1.1592491,0.08085737,1.1528264
2911,True,2048,10,NN,fxhat,9.463666,2.8775706,1.1833723
2912,True,2048,10,NN,fzhat,8.837595,-2.8009913,0.99214303
2913,True,2048,10,Covar NN,yhat,1.1778642,0.033702575,1.176846
2914,True,2048,10,Covar NN,fxhat,3.1968074,1.6187363,0.5765578
2915,True,2048,10,Covar NN,fzhat,2.9589353,-1.5893124,0.43306494
2916,True,2048,11,NN,yhat,1.1868505,0.02724971,1.1862265
2917,True,2048,11,NN,fxhat,9.195694,2.8184786,1.2519962
2918,True,2048,11,NN,fzhat,8.831324,-2.7968316,1.0091574
2919,True,2048,11,Covar NN,yhat,1.1470314,0.040501136,1.1455057
2920,True,2048,11,Covar NN,fxhat,7.711097,2.6158118,0.86871153
2921,True,2048,11,Covar NN,fzhat,7.3572297,-2.5809145,0.69617975
2922,True,2048,12,NN,yhat,1.1728053,0.07562882,1.1672024
2923,True,2048,12,NN,fxhat,9.329513,2.863286,1.1312196
2924,True,2048,12,NN,fzhat,8.767722,-2.7899196,0.98416895
2925,True,2048,12,Covar NN,yhat,1.1719005,0.024189372,1.1714326
2926,True,2048,12,Covar NN,fxhat,11.43532,3.1913986,1.2504185
2927,True,2048,12,Covar NN,fzhat,11.182594,-3.1694708,1.1371623
2928,True,2048,13,NN,yhat,1.1226778,-0.0069581335,1.1227417
2929,True,2048,13,NN,fxhat,9.001473,2.8019438,1.1507003
2930,True,2048,13,NN,fzhat,8.877566,-2.8047037,1.0113052
2931,True,2048,13,Covar NN,yhat,1.1350651,-0.020954758,1.1347395
2932,True,2048,13,Covar NN,fxhat,7.4615993,2.516677,1.1280496
2933,True,2048,13,Covar NN,fzhat,7.434247,-2.5334322,1.0160699
2934,True,2048,14,NN,yhat,1.1323763,0.010797241,1.132373
2935,True,2048,14,NN,fxhat,9.078067,2.8203778,1.1236466
2936,True,2048,14,NN,fzhat,8.8590145,-2.8053854,0.9889272
2937,True,2048,14,Covar NN,yhat,1.1403767,-0.02861979,1.1396717
2938,True,2048,14,Covar NN,fxhat,7.7064805,2.5709174,1.096974
2939,True,2048,14,Covar NN,fzhat,7.7554054,-2.595342,1.0197076
2940,True,2048,15,NN,yhat,1.1390692,0.021415187,1.1387244
2941,True,2048,15,NN,fxhat,9.1702,2.836813,1.1228045
2942,True,2048,15,NN,fzhat,8.870004,-2.8040965,1.0071471
2943,True,2048,15,Covar NN,yhat,1.1416063,-0.009847677,1.1416235
2944,True,2048,15,Covar NN,fxhat,4.632968,2.016721,0.5658597
2945,True,2048,15,Covar NN,fzhat,4.4957914,-2.015269,0.434526
2946,True,2048,16,NN,yhat,1.1391724,0.0038248496,1.1392716
2947,True,2048,16,NN,fxhat,9.108361,2.8131304,1.1947775
2948,True,2048,16,NN,fzhat,8.936197,-2.8133671,1.0212648
2949,True,2048,16,Covar NN,yhat,1.1280073,-0.0600546,1.1245131
2950,True,2048,16,Covar NN,fxhat,3.537589,1.7282094,0.55093646
2951,True,2048,16,Covar NN,fzhat,3.6347122,-1.7923266,0.42232004
2952,True,2048,17,NN,yhat,1.1261344,-0.03829339,1.1247804
2953,True,2048,17,NN,fxhat,8.744341,2.7692223,1.0758559
2954,True,2048,17,NN,fzhat,8.932377,-2.8204384,0.97760075
2955,True,2048,17,Covar NN,yhat,1.0977626,0.048760608,1.0954946
2956,True,2048,17,Covar NN,fxhat,7.923107,2.6578062,0.8592597
2957,True,2048,17,Covar NN,fzhat,7.553401,-2.6219695,0.678745
2958,True,2048,18,NN,yhat,1.1203198,0.02404781,1.1198535
2959,True,2048,18,NN,fxhat,8.980428,2.8040125,1.1180522
2960,True,2048,18,NN,fzhat,8.792785,-2.7933764,0.9899324
2961,True,2048,18,Covar NN,yhat,1.1087391,0.0012108966,1.1088486
2962,True,2048,18,Covar NN,fxhat,10.774688,3.061086,1.4045811
2963,True,2048,18,Covar NN,fzhat,10.759089,-3.0732875,1.3141241
2964,True,2048,19,NN,yhat,1.1758949,-0.04064658,1.17436
2965,True,2048,19,NN,fxhat,8.857868,2.789853,1.0746958
2966,True,2048,19,NN,fzhat,9.066832,-2.837879,1.0133764
2967,True,2048,19,Covar NN,yhat,1.157124,0.013790716,1.1570495
2968,True,2048,19,Covar NN,fxhat,11.641009,3.2217996,1.261143
2969,True,2048,19,Covar NN,fzhat,11.510449,-3.2153869,1.1718503
2970,True,2048,20,NN,yhat,1.1770307,0.01777785,1.1768323
2971,True,2048,20,NN,fxhat,8.961866,2.7926905,1.1628615
2972,True,2048,20,NN,fzhat,8.751932,-2.7859414,0.99056196
2973,True,2048,20,Covar NN,yhat,1.1768285,0.064546466,1.1727794
2974,True,2048,20,Covar NN,fxhat,2.2582128,1.3550963,0.42196897
2975,True,2048,20,Covar NN,fzhat,1.9446889,-1.3015772,0.25061083
2976,True,2048,21,NN,yhat,1.1602802,0.054172877,1.1574614
2977,True,2048,21,NN,fxhat,9.356309,2.8589787,1.1826671
2978,True,2048,21,NN,fzhat,8.834881,-2.8023171,0.9819963
2979,True,2048,21,Covar NN,yhat,1.1357816,-0.031727735,1.1348884
2980,True,2048,21,Covar NN,fxhat,4.0142035,1.8264812,0.6782377
2981,True,2048,21,Covar NN,fzhat,3.98885,-1.8557211,0.5452032
2982,True,2048,22,NN,yhat,1.1348842,-0.04329367,1.1331232
2983,True,2048,22,NN,fxhat,8.572405,2.7350748,1.0918796
2984,True,2048,22,NN,fzhat,8.728954,-2.7838151,0.97942597
2985,True,2048,22,Covar NN,yhat,1.1417916,-0.017465655,1.1416007
2986,True,2048,22,Covar NN,fxhat,6.394332,2.349955,0.872131
2987,True,2048,22,Covar NN,fzhat,6.3832064,-2.3728683,0.7527776
2988,True,2048,23,NN,yhat,1.1420985,-0.06176732,1.1383972
2989,True,2048,23,NN,fxhat,8.608638,2.7487555,1.0530893
2990,True,2048,23,NN,fzhat,8.919182,-2.8172686,0.9822786
2991,True,2048,23,Covar NN,yhat,1.1331888,0.024830198,1.1326857
2992,True,2048,23,Covar NN,fxhat,8.072263,2.6270337,1.1710747
2993,True,2048,23,Covar NN,fzhat,7.8237844,-2.6089504,1.0172626
2994,True,2048,24,NN,yhat,1.1727653,-0.0069315354,1.1728343
2995,True,2048,24,NN,fxhat,9.05368,2.7970574,1.230273
2996,True,2048,24,NN,fzhat,8.867001,-2.8023515,1.0139282
2997,True,2048,24,Covar NN,yhat,1.1870992,-0.0011630566,1.1872166
2998,True,2048,24,Covar NN,fxhat,6.99515,2.4665792,0.91122866
2999,True,2048,24,Covar NN,fzhat,6.7654405,-2.4661043,0.6838393
3000,True,4096,0,NN,yhat,1.2095155,0.017911818,1.2093155
3001,True,4096,0,NN,fxhat,9.101707,2.8051803,1.2327952
3002,True,4096,0,NN,fzhat,8.788356,-2.794011,0.98195565
3003,True,4096,0,Covar NN,yhat,1.1946193,-0.013848278,1.1945472
3004,True,4096,0,Covar NN,fxhat,13.974007,3.5088196,1.6623586
3005,True,4096,0,Covar NN,fzhat,13.912553,-3.5294096,1.4559644
3006,True,4096,1,NN,yhat,1.2260548,-0.0636637,1.2221239
3007,True,4096,1,NN,fxhat,8.942226,2.7831984,1.1961548
3008,True,4096,1,NN,fzhat,8.981529,-2.8275058,0.9868381
3009,True,4096,1,Covar NN,yhat,1.1992993,-0.032493908,1.1983632
3010,True,4096,1,Covar NN,fxhat,14.518389,3.5562277,1.8718203
3011,True,4096,1,Covar NN,fzhat,14.382854,-3.5693657,1.6426499
3012,True,4096,2,NN,yhat,1.2443607,-0.009638837,1.2443922
3013,True,4096,2,NN,fxhat,8.943841,2.7826116,1.2010344
3014,True,4096,2,NN,fzhat,8.902207,-2.8140707,0.9833115
3015,True,4096,2,Covar NN,yhat,1.2542063,-0.0038022809,1.2543173
3016,True,4096,2,Covar NN,fxhat,13.645677,3.4660077,1.6326315
3017,True,4096,2,Covar NN,fzhat,13.599585,-3.4916296,1.408245
3018,True,4096,3,NN,yhat,1.3631873,0.028436163,1.362515
3019,True,4096,3,NN,fxhat,9.395822,2.8374336,1.3449265
3020,True,4096,3,NN,fzhat,9.000547,-2.8260148,1.0142906
3021,True,4096,3,Covar NN,yhat,1.2370142,0.031400967,1.2361517
3022,True,4096,3,Covar NN,fxhat,6.9490685,2.462641,0.88455606
3023,True,4096,3,Covar NN,fzhat,6.684225,-2.4482553,0.69034046
3024,True,4096,4,NN,yhat,1.2162247,0.006909938,1.2162987
3025,True,4096,4,NN,fxhat,9.150166,2.824771,1.170954
3026,True,4096,4,NN,fzhat,8.9373865,-2.8185189,0.99343634
3027,True,4096,4,Covar NN,yhat,1.2752867,0.015666198,1.2751688
3028,True,4096,4,Covar NN,fxhat,8.520767,2.6868825,1.3015604
3029,True,4096,4,Covar NN,fzhat,8.202133,-2.6718736,1.0633318
3030,True,4096,5,NN,yhat,1.2699198,0.0024599992,1.2700408
3031,True,4096,5,NN,fxhat,9.07298,2.7899177,1.2894664
3032,True,4096,5,NN,fzhat,8.810618,-2.7952168,0.99748236
3033,True,4096,5,Covar NN,yhat,1.2311032,0.0123650255,1.2310735
3034,True,4096,5,Covar NN,fxhat,8.54313,2.6860266,1.3285218
3035,True,4096,5,Covar NN,fzhat,8.233846,-2.6814198,1.043937
3036,True,4096,6,NN,yhat,1.2144605,0.07597839,1.2088087
3037,True,4096,6,NN,fxhat,9.701596,2.9059243,1.2573261
3038,True,4096,6,NN,fzhat,8.990842,-2.831014,0.9763002
3039,True,4096,6,Covar NN,yhat,1.2186613,-0.027381672,1.2180333
3040,True,4096,6,Covar NN,fxhat,5.4362297,2.1590636,0.7747517
3041,True,4096,6,Covar NN,fzhat,5.3282595,-2.1875103,0.5431123
3042,True,4096,7,NN,yhat,1.2109907,0.010874215,1.2109935
3043,True,4096,7,NN,fxhat,9.25163,2.827723,1.2557381
3044,True,4096,7,NN,fzhat,8.914089,-2.8138123,0.9966496
3045,True,4096,7,Covar NN,yhat,1.2355503,0.030370831,1.2347515
3046,True,4096,7,Covar NN,fxhat,5.091138,2.0899112,0.723481
3047,True,4096,7,Covar NN,fzhat,4.708902,-2.056505,0.4797373
3048,True,4096,8,NN,yhat,1.2025803,-0.0070256544,1.2026513
3049,True,4096,8,NN,fxhat,9.296374,2.840225,1.2296187
3050,True,4096,8,NN,fzhat,9.05425,-2.8416278,0.9794988
3051,True,4096,8,Covar NN,yhat,1.1832787,0.0040002046,1.1833812
3052,True,4096,8,Covar NN,fxhat,4.4859595,1.968024,0.6129012
3053,True,4096,8,Covar NN,fzhat,4.216696,-1.9584,0.3814036
3054,True,4096,9,NN,yhat,1.2515342,0.018362323,1.2513223
3055,True,4096,9,NN,fxhat,9.424138,2.8642774,1.2201749
3056,True,4096,9,NN,fzhat,9.043571,-2.8314722,1.0264405
3057,True,4096,9,Covar NN,yhat,1.2317859,-0.008569816,1.2318357
3058,True,4096,9,Covar NN,fxhat,9.437067,2.8326335,1.4133965
3059,True,4096,9,Covar NN,fzhat,9.189784,-2.826759,1.1993375
3060,True,4096,10,NN,yhat,1.241501,0.026664212,1.2409141
3061,True,4096,10,NN,fxhat,9.292369,2.8396544,1.2288553
3062,True,4096,10,NN,fzhat,8.94887,-2.8171642,1.0125567
3063,True,4096,10,Covar NN,yhat,1.2711644,-0.026115002,1.2706095
3064,True,4096,10,Covar NN,fxhat,6.3281636,2.3311675,0.8939124
3065,True,4096,10,Covar NN,fzhat,6.2638535,-2.3614576,0.68744004
3066,True,4096,11,NN,yhat,1.2263411,0.015108304,1.2262355
3067,True,4096,11,NN,fxhat,9.267754,2.8233595,1.2965239
3068,True,4096,11,NN,fzhat,8.886903,-2.8081806,1.0011246
3069,True,4096,11,Covar NN,yhat,1.1745045,0.043282256,1.1727484
3070,True,4096,11,Covar NN,fxhat,15.832639,3.758879,1.7036366
3071,True,4096,11,Covar NN,fzhat,15.299064,-3.7155247,1.4940901
3072,True,4096,12,NN,yhat,1.2256626,0.00786935,1.2257233
3073,True,4096,12,NN,fxhat,9.122545,2.813625,1.2061801
3074,True,4096,12,NN,fzhat,8.888845,-2.8089416,0.99879247
3075,True,4096,12,Covar NN,yhat,1.2510378,0.013926907,1.2509692
3076,True,4096,12,Covar NN,fxhat,7.56839,2.5414793,1.109384
3077,True,4096,12,Covar NN,fzhat,7.2687435,-2.5307362,0.8642051
3078,True,4096,13,NN,yhat,1.2379526,-0.07563539,1.2323551
3079,True,4096,13,NN,fxhat,8.870664,2.7476609,1.3211548
3080,True,4096,13,NN,fzhat,8.957081,-2.8179343,1.0164295
3081,True,4096,13,Covar NN,yhat,1.2423496,-0.011436668,1.2423431
3082,True,4096,13,Covar NN,fxhat,18.41799,4.0176635,2.276598
3083,True,4096,13,Covar NN,fzhat,18.122057,-4.0237384,1.931782
3084,True,4096,14,NN,yhat,1.222898,-0.020919407,1.2225827
3085,True,4096,14,NN,fxhat,8.906333,2.783193,1.1602842
3086,True,4096,14,NN,fzhat,8.866598,-2.8082411,0.9804762
3087,True,4096,14,Covar NN,yhat,1.2384822,0.05197331,1.2359046
3088,True,4096,14,Covar NN,fxhat,11.575032,3.1920748,1.3858302
3089,True,4096,14,Covar NN,fzhat,11.068058,-3.1442301,1.1819942
3090,True,4096,15,NN,yhat,1.207965,-0.0036446399,1.2080727
3091,True,4096,15,NN,fxhat,9.227913,2.8269525,1.2363772
3092,True,4096,15,NN,fzhat,9.037555,-2.837057,0.98876053
3093,True,4096,15,Covar NN,yhat,1.2199627,0.0037267536,1.2200708
3094,True,4096,15,Covar NN,fxhat,10.163844,2.958174,1.4131929
3095,True,4096,15,Covar NN,fzhat,10.016628,-2.9609075,1.249781
3096,True,4096,16,NN,yhat,1.2625791,0.00828638,1.2626367
3097,True,4096,16,NN,fxhat,9.216365,2.8239925,1.2415535
3098,True,4096,16,NN,fzhat,8.921359,-2.8158634,0.99237275
3099,True,4096,16,Covar NN,yhat,1.2992538,-0.03378105,1.2982426
3100,True,4096,16,Covar NN,fxhat,7.899359,2.6226606,1.0211115
3101,True,4096,16,Covar NN,fzhat,7.8350344,-2.656599,0.77759326
3102,True,4096,17,NN,yhat,1.2532789,-0.03151491,1.252411
3103,True,4096,17,NN,fxhat,8.857007,2.7586048,1.2472335
3104,True,4096,17,NN,fzhat,8.731732,-2.779146,1.0081828
3105,True,4096,17,Covar NN,yhat,1.1785371,0.009667311,1.1785616
3106,True,4096,17,Covar NN,fxhat,7.671975,2.6026833,0.8981039
3107,True,4096,17,Covar NN,fzhat,7.348689,-2.5820436,0.68180835
3108,True,4096,18,NN,yhat,1.2307378,-0.05575356,1.2277521
3109,True,4096,18,NN,fxhat,8.621122,2.721514,1.2146049
3110,True,4096,18,NN,fzhat,8.8175535,-2.7909677,1.0281554
3111,True,4096,18,Covar NN,yhat,1.2519766,0.031778276,1.2510918
3112,True,4096,18,Covar NN,fxhat,9.93,2.907439,1.4769478
3113,True,4096,18,Covar NN,fzhat,9.5107155,-2.8893595,1.1624337
3114,True,4096,19,NN,yhat,1.20508,-0.0046962923,1.2051784
3115,True,4096,19,NN,fxhat,9.119295,2.8122888,1.2104462
3116,True,4096,19,NN,fzhat,8.936458,-2.8184822,0.99271435
3117,True,4096,19,Covar NN,yhat,1.2392623,0.006902105,1.2393385
3118,True,4096,19,Covar NN,fxhat,14.002778,3.5250833,1.5767239
3119,True,4096,19,Covar NN,fzhat,13.743644,-3.5196764,1.3556547
3120,True,4096,20,NN,yhat,1.2982082,0.019214384,1.2979689
3121,True,4096,20,NN,fxhat,9.046802,2.8010006,1.2013164
3122,True,4096,20,NN,fzhat,8.766504,-2.7893515,0.98612165
3123,True,4096,20,Covar NN,yhat,1.2853863,-0.010067576,1.2854135
3124,True,4096,20,Covar NN,fxhat,6.2248125,2.3059173,0.90764904
3125,True,4096,20,Covar NN,fzhat,6.0858283,-2.3235486,0.68701845
3126,True,4096,21,NN,yhat,1.2593328,-0.02723851,1.2587167
