method,N,seed,mspe_y,mspe_fx,mspe_fz,corr_fx_z,b_z_hat,val_loss
posthoc_cf,100,2,1.1324577331542969,0.18888813257217407,0.23351973295211792,0.866308448850622,-0.6934371069073677,nan
posthoc_cf,100,3,1.0556598901748657,0.025427114218473434,0.05491017922759056,-0.045054330461093424,1.816564679145813,nan
posthoc_cf,100,0,1.053381323814392,0.19022025167942047,0.16420772671699524,-0.5855577666763847,2.388073891401291,nan
posthoc_cf,100,5,1.1897227764129639,0.1326620727777481,0.08364109694957733,-0.9235113209704645,2.0080071091651917,nan
posthoc_cf,200,0,1.0207182168960571,0.02299393340945244,0.003766717854887247,0.0693026942638068,1.186978667974472,nan
posthoc_cf,200,2,1.0070369243621826,0.02303396724164486,0.016880247741937637,0.17043482434965632,1.4529623091220856,nan
posthoc_cf,200,5,1.0276328325271606,0.038040537387132645,0.0025028858799487352,0.6689601761682729,0.8320555090904236,nan
posthoc_cf,200,3,1.1991132497787476,0.18587131798267365,0.011604974046349525,0.5723745593480439,1.3566959202289581,nan
posthoc_cf,200,1,1.0675678253173828,0.10869981348514557,0.009810591116547585,0.6700152902061443,0.6518950760364532,nan
posthoc_cf,200,8,0.9835620522499084,0.056489862501621246,0.01762416772544384,0.5895155203264975,0.5337617248296738,nan
posthoc_cf,200,9,1.0553010702133179,0.08509944379329681,0.10369161516427994,-0.37052991468565105,2.1016591787338257,nan
posthoc_cf,200,6,1.0062823295593262,0.011735079810023308,0.03407778963446617,0.15248805053039538,1.6229532361030579,nan
posthoc_cf,200,4,1.1109871864318848,0.2296658158302307,0.10189186781644821,-0.5152518062959563,2.0281138122081757,nan
posthoc_cf,200,7,1.0393083095550537,0.04141620546579361,0.007994938641786575,0.48808555951246657,1.230021595954895,nan
posthoc_cf,400,2,1.0100905895233154,0.027254395186901093,0.0021045412868261337,0.6299166061663111,0.8674749583005905,nan
posthoc_cf,400,0,1.0068179368972778,0.04184965044260025,0.004200593568384647,-0.1827938095220099,1.1326720714569092,nan
posthoc_cf,400,4,0.9818465709686279,0.003779876511543989,0.02029954455792904,0.33983690378901066,0.5078973323106766,nan
posthoc_cf,400,3,0.9870831370353699,0.031347133219242096,0.02011447586119175,0.6431312929037428,0.5033622328191996,nan
posthoc_cf,400,5,0.9869786500930786,0.009153347462415695,2.0707653675344773e-05,0.40268868958884413,1.0081994831562042,nan
posthoc_cf,400,9,0.9751068949699402,0.008056878112256527,0.0015078327851369977,0.3512633459305544,0.8664184808731079,nan
posthoc_cf,400,1,0.9772207140922546,0.0027723098173737526,0.004250261001288891,0.24325390820738613,1.217789649963379,nan
posthoc_cf,400,7,1.0201311111450195,0.07602640986442566,0.02066650055348873,0.62848092001055,0.49538905918598175,nan
posthoc_cf,400,6,0.9846960306167603,0.012804080732166767,0.0007939842762425542,0.08155392546012151,0.9131036400794983,nan
posthoc_cf,400,8,0.9848055243492126,0.0199502594769001,0.012974568642675877,0.5949227483694236,0.6084414571523666,nan
posthoc_cf,800,0,0.9925805926322937,0.08350704610347748,0.05902862176299095,0.7903632959929121,0.1468607783317566,nan
posthoc_cf,800,3,0.9904893636703491,0.012581351213157177,8.367915143026039e-05,0.3248946587916778,1.0049451179802418,nan
posthoc_cf,800,2,0.9960829019546509,0.014429855160415173,0.009416320361196995,0.5430550898596174,0.6589813828468323,nan
posthoc_cf,800,8,0.989401638507843,0.1481589823961258,0.13841930031776428,-0.5739618602206586,2.2994468808174133,nan
posthoc_cf,800,1,0.9776604771614075,0.0031195846386253834,0.00038038278580643237,0.3192490862458063,0.9398260116577148,nan
posthoc_cf,800,7,0.9852533340454102,0.016361616551876068,0.006439277436584234,0.5144705618956806,0.7181126177310944,nan
posthoc_cf,800,5,0.9791686534881592,0.01289726234972477,0.01134480256587267,0.5151533468881137,0.6308827847242355,nan
posthoc_cf,800,4,0.9868143796920776,0.01329885609447956,0.0052440292201936245,0.5007029921345311,0.7523902058601379,nan
posthoc_cf,800,6,0.9783491492271423,0.016956688836216927,0.03658733889460564,0.5469925228093581,0.32768296636641026,nan
posthoc_cf,800,9,0.9905604124069214,0.0918884202837944,0.0715319812297821,0.6746469597829597,0.06015501171350479,nan
posthoc_cf,1600,1,0.979948103427887,0.014646805822849274,0.009798836894333363,0.5390486402336794,0.6521204113960266,nan
posthoc_cf,1600,0,0.9928961396217346,0.06856504082679749,0.03863703832030296,0.7475792429143857,0.30922824516892433,nan
posthoc_cf,1600,2,1.0038657188415527,0.03456949442625046,0.017746049910783768,0.6962586654397946,0.5318752527236938,nan
posthoc_cf,1600,3,0.9846580028533936,0.035458073019981384,0.01714981533586979,0.6610206426451517,0.5399752110242844,nan
posthoc_cf,1600,6,0.9836909174919128,0.013905574567615986,0.0025943825021386147,0.5139574657984292,0.8266059309244156,nan
posthoc_cf,1600,8,0.9780862927436829,0.013418929651379585,0.015853790566325188,0.5060161177560742,0.5628165751695633,nan
posthoc_cf,1600,5,0.9852197170257568,0.012914196588099003,0.0041640629060566425,0.5241388603173104,0.7753690630197525,nan
posthoc_cf,1600,9,0.9735775589942932,0.022316614165902138,0.01544148288667202,0.5752834856817345,0.5632395148277283,nan
posthoc_cf,1600,7,0.9895711541175842,0.008968018926680088,0.0024203029461205006,0.4511141396523357,0.8271129876375198,nan
posthoc_cf,1600,4,0.9733440279960632,0.01956857368350029,0.01667887158691883,0.5407106721046939,0.5465258061885834,nan
posthoc_cf,3200,0,0.9673228859901428,0.004688766784965992,0.004600894637405872,0.3810691056967438,0.7629823982715607,nan
posthoc_cf,3200,2,0.9851565957069397,0.064774289727211,0.04583291709423065,0.7113434392352561,0.24819985032081604,nan
posthoc_cf,3200,1,0.9787123799324036,0.028398094698786736,0.020963124930858612,0.625288423531409,0.49197281897068024,nan
posthoc_cf,3200,6,0.9813567399978638,0.009980246424674988,0.00042027796735055745,0.11818448247199015,1.0600373446941376,nan
posthoc_cf,3200,4,0.9730596542358398,0.013318872079253197,0.00481564411893487,0.4513935507703195,0.7563249319791794,nan
posthoc_cf,3200,8,0.972902774810791,0.02431580051779747,0.023400690406560898,0.5854943064593182,0.46270355582237244,nan
posthoc_cf,3200,5,0.9753860831260681,0.0055528730154037476,0.0012947425711899996,0.42930852895174537,0.8833843171596527,nan
posthoc_cf,3200,3,0.9776296615600586,0.02889275550842285,0.024535201489925385,0.6097607294741503,0.45110923051834106,nan
posthoc_cf,3200,7,0.9684978723526001,0.00911631342023611,0.005725816823542118,0.03764848579309363,1.2654295861721039,nan
posthoc_cf,3200,9,0.9723769426345825,0.008291617035865784,0.00319118844345212,0.4287329332014883,0.8016808927059174,nan
posthoc_cf,6400,0,0.9743247628211975,0.0053555890917778015,0.0020775177981704473,0.3921669623796638,0.8402499258518219,nan
posthoc_cf,6400,1,0.9682016968727112,0.014905030839145184,0.020243514329195023,0.5088638818508312,0.5000963062047958,nan
posthoc_cf,6400,3,0.9767165780067444,0.005406302399933338,0.0018984179478138685,0.4362075855864036,0.8468760848045349,nan
posthoc_cf,6400,4,0.9706625938415527,0.0030406294390559196,0.00039763556560501456,0.20248212082970515,1.0698436796665192,nan
posthoc_cf,6400,7,0.9680237174034119,0.011173087172210217,0.010758026503026485,0.48715242626270955,0.6371346712112427,nan
posthoc_cf,6400,6,0.9717036485671997,0.002094295807182789,0.0008288306416943669,0.18503468359600966,1.095273733139038,nan
posthoc_cf,6400,2,0.9760438203811646,0.018169758841395378,0.01573462225496769,0.5706380450657006,0.5591461658477783,nan
posthoc_cf,6400,5,0.9739576578140259,0.013343035243451595,0.00845011044293642,0.5302686930483649,0.6778924763202667,nan
posthoc_cf,6400,8,0.96574866771698,0.007692589890211821,0.009096250869333744,0.42776229124334203,0.664976954460144,nan
posthoc_cf,6400,9,0.972091555595398,0.004466039128601551,0.0035699603613466024,0.40968821645031234,0.7902076542377472,nan
posthoc_cf,12800,0,0.9692785739898682,0.004980163648724556,0.004492428619414568,0.4174362860473044,0.7646204233169556,nan
posthoc_cf,12800,6,0.9696911573410034,0.006579248234629631,0.006564048118889332,0.45277519123141635,0.7155834436416626,nan
posthoc_cf,12800,2,0.971163272857666,0.016788126900792122,0.014323888346552849,0.5363491317286928,0.5798353105783463,nan
posthoc_cf,12800,3,0.9684339761734009,0.0011106260353699327,0.0006284337723627687,0.2835576269778093,0.9134690761566162,nan
posthoc_cf,12800,9,0.9713502526283264,0.0015790878096595407,0.0017347154207527637,0.3188545387748711,0.8537106513977051,nan
posthoc_cf,12800,5,0.9717041254043579,0.003511789720505476,0.002368602203205228,0.15837514736584934,1.1710583567619324,nan
posthoc_cf,12800,4,0.9687785506248474,0.0015623398358002305,0.0011162488954141736,0.3406176495532624,0.8827390372753143,nan
posthoc_cf,12800,7,0.9739093780517578,0.003786841407418251,0.0018169113900512457,0.39759044448099046,0.85064297914505,nan
posthoc_cf,12800,8,0.974458634853363,0.014537297189235687,0.006976913660764694,0.5136856999078544,0.7064093947410583,nan
posthoc_cf,12800,1,0.969681978225708,0.038345251232385635,0.033576663583517075,0.6144532438460225,0.35618774965405464,nan
posthoc_cf,25600,2,0.9706900715827942,0.004352568183094263,0.0035645863972604275,0.4106182726924578,0.7902913093566895,nan
posthoc_cf,25600,0,0.9704985022544861,0.0019161870004609227,0.0007893483270891011,0.3435439089465978,0.9012550115585327,nan
posthoc_cf,25600,7,0.9676255583763123,0.006123953033238649,0.0051490734331309795,0.4357373690696302,0.7479552924633026,nan
posthoc_cf,25600,1,0.9676844477653503,0.00420865835621953,0.0027401980478316545,0.4044645663989185,0.8167409002780914,nan
posthoc_cf,25600,3,0.9691562652587891,0.000713573768734932,4.8103374865604565e-06,0.2712472197570322,1.0037318766117096,nan
posthoc_cf,25600,4,0.9680548310279846,0.0015385232400149107,0.0003824823070317507,0.3141352053959864,0.9315510392189026,nan
posthoc_cf,25600,9,0.9712558388710022,0.001448994968086481,0.0010571304010227323,0.31983981787490723,0.8860863447189331,nan
posthoc_cf,25600,5,0.9708846807479858,0.005091285333037376,0.0030443791765719652,0.438002592888973,0.8066193759441376,nan
posthoc_cf,25600,8,0.9718478918075562,0.006387691013514996,0.003503192448988557,0.4489513116139994,0.7919670045375824,nan
posthoc_cf,25600,6,0.9695274233818054,0.0019206302240490913,0.0014766340609639883,0.34781695982784894,0.8649506866931915,nan
posthoc_cf,51200,1,0.9700747728347778,0.005423707887530327,0.0044652801007032394,0.4315150337739753,0.7652808725833893,nan
posthoc_cf,51200,2,0.9699796438217163,0.005753136705607176,0.0039160228334367275,0.43811149932812643,0.7800958454608917,nan
posthoc_cf,51200,5,0.9713907241821289,0.005095474421977997,0.004395477473735809,0.4240892090906202,0.767419844865799,nan
posthoc_cf,51200,3,0.9721537232398987,0.0018673369195312262,0.0008274003048427403,0.35372578172002467,0.8990786671638489,nan
posthoc_cf,51200,9,0.9706669449806213,0.0034510050900280476,0.0026913124602288008,0.395733394445533,0.8177429139614105,nan
posthoc_cf,51200,7,0.9694336652755737,0.00040044591878540814,1.2745771527988836e-05,0.28769037028614985,0.9899153113365173,nan
posthoc_cf,51200,4,0.96933913230896,0.004158755764365196,0.002738186391070485,0.41299783324643397,0.8160774111747742,nan
posthoc_cf,51200,8,0.9698449969291687,0.009727583266794682,0.008401114493608475,0.4790532020083822,0.6779428124427795,nan
posthoc_cf,51200,6,0.9682111740112305,0.000770163896959275,0.00012265480472706258,0.2490754684715952,1.0360233783721924,nan
posthoc_cf,51200,0,0.9694369435310364,0.0051558311097323895,0.00470838462933898,0.4183390336038018,0.7588983178138733,nan
posthoc_orth,100,4,1.0294584035873413,0.030903257429599762,0.09898288547992706,-0.13765801623725618,1.4488798379898071,0.9524052095413208
posthoc_orth,100,9,1.1213538646697998,0.1944466382265091,0.04410668835043907,-0.27238076529085903,-2.5472559928894043,1.245128047466278
posthoc_orth,100,6,0.9905351996421814,0.02753165364265442,0.006564122159034014,0.0395468497180145,0.41872021555900574,1.1566577911376954
posthoc_orth,100,1,1.071844458580017,0.05831470340490341,0.012871535494923592,0.05770612602515117,0.5161497592926025,0.7816287159919739
posthoc_orth,100,7,1.045293927192688,0.04913177713751793,5.259321187622845e-05,-0.02035243805978994,0.3386745750904083,0.8863308191299438
posthoc_orth,100,8,1.034613847732544,0.020877156406641006,0.040400195866823196,0.18481364560115704,0.3154260218143463,0.8258792519569397
posthoc_orth,100,2,1.0924333333969116,0.1330358386039734,0.001571627683006227,-0.19679677542302268,0.32764995098114014,1.0802023375034333
posthoc_orth,100,3,1.0478898286819458,0.04303576052188873,0.025679580867290497,-0.0675881242689016,0.9291451573371887,0.9947050213813782
posthoc_orth,100,0,1.0431069135665894,0.04462976008653641,0.001135244034230709,-0.0648145743431108,0.32771438360214233,1.202751212120056
posthoc_orth,100,5,1.115370750427246,0.049870964139699936,0.23049567639827728,-0.2972548847013382,1.452514886856079,0.8261223459243774
posthoc_orth,200,0,0.9932121634483337,0.023325972259044647,0.0038859001360833645,0.0919214955314009,1.0331745147705078,0.8525507301092148
posthoc_orth,200,2,1.0124200582504272,0.026059379801154137,0.11099676787853241,-0.14108336010468206,1.426169991493225,1.1820352375507355
posthoc_orth,200,5,1.0134392976760864,0.02292916178703308,0.009641720913350582,0.17348505593077748,0.3462863266468048,1.0695942491292953
posthoc_orth,200,3,1.0511071681976318,0.05928582698106766,0.05006825923919678,0.08568342616233164,0.5658613443374634,0.9314847141504288
posthoc_orth,200,1,1.140089988708496,0.05280577763915062,0.12805455923080444,0.0938542588786639,1.0348436832427979,1.049211010336876
posthoc_orth,200,8,1.0279713869094849,0.030938770622015,0.01765662245452404,-0.07477873053304006,0.4941047728061676,1.0081858485937119
posthoc_orth,200,9,0.9790156483650208,0.02429594099521637,0.012347019277513027,0.032308538070649685,0.5411807298660278,1.3152536898851395
posthoc_orth,200,6,1.0076497793197632,0.013305592350661755,0.026812978088855743,0.15929458992000575,0.45075976848602295,0.8897417932748795
posthoc_orth,200,4,1.0293550491333008,0.06759973615407944,0.011709275655448437,-0.08781153436738587,0.4703480303287506,1.0797576755285263
posthoc_orth,200,7,0.9989469647407532,0.013797464780509472,0.017466017976403236,0.08927064866179155,0.4417787790298462,0.8727991580963135
posthoc_orth,400,2,1.0177592039108276,0.016456270590424538,0.048982925713062286,0.03534664324302698,0.9934476017951965,0.8568380028009415
posthoc_orth,400,0,1.0065937042236328,0.022893304005265236,0.001773216761648655,-0.029577372252883986,0.36270779371261597,1.100074678659439
posthoc_orth,400,4,0.998829185962677,0.026881318539381027,0.011661971919238567,0.043934886347676914,0.6431266069412231,0.8727928847074509
posthoc_orth,400,3,0.9857771396636963,0.013473358936607838,0.0009734603227116168,0.0759753823743962,0.34047597646713257,1.1085664182901382
posthoc_orth,400,5,0.9755279421806335,0.021289119496941566,0.00010456858581164852,-0.0222463125749622,0.23360219597816467,1.0166122764348984
posthoc_orth,400,9,0.9739049673080444,0.01055470947176218,0.008917287923395634,0.04089253339797959,0.6363230347633362,1.063579797744751
posthoc_orth,400,1,0.9715937376022339,0.015403798781335354,0.006314416881650686,0.024522858012862712,0.9511172771453857,0.9769473522901535
posthoc_orth,400,7,1.0088011026382446,0.03273433446884155,0.011786960996687412,0.054186265467961264,1.38996422290802,0.8961123377084732
posthoc_orth,400,6,0.9792968034744263,0.01616731844842434,0.005167955067008734,0.026725511129023726,1.0464820861816406,1.0098524391651154
posthoc_orth,400,8,0.9894222617149353,0.018640926107764244,0.01590748317539692,0.025692550562072702,0.41093599796295166,0.8951308876276016
posthoc_orth,800,0,0.9885661005973816,0.018214965239167213,0.003263562684878707,0.05020526532725285,0.07492531090974808,0.94423508644104
posthoc_orth,800,3,0.9914994239807129,0.012677853927016258,0.018071796745061874,0.10474356087260976,0.7801137566566467,1.0146876907348632
posthoc_orth,800,2,0.9937732815742493,0.01634806953370571,0.00023874951875768602,0.01912481017007322,0.022784128785133362,1.0225830364227295
posthoc_orth,800,8,0.9843487739562988,0.028266992419958115,0.0009479896980337799,-0.016204324049428096,0.5691503882408142,1.1757863807678222
posthoc_orth,800,1,0.9988942742347717,0.03068070113658905,0.014092940837144852,-0.028050999902215136,0.5388107895851135,1.0088318729400634
posthoc_orth,800,7,0.9773548245429993,0.01414140872657299,0.014088527299463749,0.025743960812163437,0.6052361726760864,1.037782917022705
posthoc_orth,800,5,0.9919524788856506,0.022247007116675377,0.00021968668443150818,0.10121878212990684,0.9463422298431396,0.9651786136627197
posthoc_orth,800,4,0.9790852069854736,0.014340856112539768,0.001729288836941123,0.15765625245597525,0.21851161122322083,1.138250825405121
posthoc_orth,800,6,0.9710967540740967,0.014232977293431759,0.0016719744307920337,-0.03375761066095467,0.8040635585784912,0.9641182899475098
posthoc_orth,800,9,0.9765653014183044,0.018665654584765434,0.013919583521783352,-0.03976189082197252,0.4166150987148285,0.9722058916091919
posthoc_orth,1600,1,0.9760604500770569,0.013973423279821873,0.01330065168440342,-0.020653689974139442,0.4714083671569824,1.0813371014595032
posthoc_orth,1600,0,0.9937677979469299,0.022450869902968407,0.008516964502632618,-0.0025550878264230877,0.14276815950870514,1.0639662861824035
posthoc_orth,1600,2,0.9947815537452698,0.02295319363474846,0.009463517926633358,0.03138826316703983,0.5815105438232422,1.0101253056526185
posthoc_orth,1600,3,0.9782751798629761,0.012996411882340908,0.00848692748695612,0.002094983105354421,0.4362874925136566,1.005725998878479
posthoc_orth,1600,6,0.9841095805168152,0.019994543865323067,0.0025181265082210302,0.02391442128620075,0.36209818720817566,0.918962664604187
posthoc_orth,1600,8,0.9733037352561951,0.01014756876975298,0.0016369716031476855,0.025283850474946357,0.5517335534095764,0.9538015604019165
posthoc_orth,1600,5,0.9801705479621887,0.020412256941199303,0.022350814193487167,-0.05691172343802997,0.6800787448883057,1.0109681868553162
posthoc_orth,1600,9,0.9742911458015442,0.011524628847837448,0.0011645923368632793,0.03656461408899267,0.2021152526140213,1.0551694083213805
posthoc_orth,1600,7,0.9800723195075989,0.018570877611637115,0.018843641504645348,-0.03727951851713966,0.8813566565513611,0.8895577621459961
posthoc_orth,1600,4,0.9709010124206543,0.009527645073831081,0.009657580405473709,0.04106915467377268,0.3948981761932373,0.9532749652862549
posthoc_orth,3200,0,0.9763556122779846,0.01454880554229021,0.015200995840132236,0.0032256599144547165,0.6431284546852112,0.9876815581321716
posthoc_orth,3200,2,0.984674334526062,0.0153547627851367,0.011062989942729473,0.021752310899406862,0.366672158241272,1.0422638940811157
posthoc_orth,3200,1,0.9730382561683655,0.011112901382148266,0.012051944620907307,0.011572862722470944,0.6690767407417297,1.0309732270240783
posthoc_orth,3200,6,0.979404628276825,0.013736178167164326,0.003468656213954091,0.017613999082367722,1.0841052532196045,1.0310035943984985
posthoc_orth,3200,4,0.9732158184051514,0.010553477331995964,0.004690458066761494,0.02969601542040472,0.5454278588294983,1.05725816488266
posthoc_orth,3200,8,0.9703238606452942,0.011119244620203972,0.0044603412970900536,0.025874081087839486,0.3126935362815857,0.9741715288162232
posthoc_orth,3200,5,0.9693431854248047,0.013658447191119194,0.013293357565999031,0.004831995212593661,0.84898841381073,1.0002118158340454
posthoc_orth,3200,3,0.985984742641449,0.015575206838548183,0.007057286333292723,0.039592235277493115,0.2580244243144989,0.9643807077407837
posthoc_orth,3200,7,0.9699720740318298,0.009406233206391335,0.0024288897402584553,0.04294863173500239,0.813398003578186,1.0072972655296326
posthoc_orth,3200,9,0.9787843823432922,0.011262724176049232,0.012661737389862537,0.04651951068356238,0.3989928960800171,1.0448551321029662
posthoc_orth,6400,0,0.9761777520179749,0.013925963081419468,0.009817350655794144,0.011982759724320478,0.9553458094596863,1.0455647706985474
posthoc_orth,6400,1,0.9695249199867249,0.011606358923017979,0.008704543113708496,0.0012212081450009053,0.445170521736145,0.9921087908744812
posthoc_orth,6400,3,0.9715844392776489,0.011318203061819077,0.005309904459863901,0.026006643546336465,0.5690507292747498,1.0055744683742522
posthoc_orth,6400,4,0.9692152142524719,0.009624085389077663,0.005826133769005537,0.054781939914702815,0.8543397784233093,0.9915616095066071
posthoc_orth,6400,7,0.9694597125053406,0.011939376592636108,0.009196734987199306,0.003876795354991521,0.6497595906257629,1.0244527900218963
posthoc_orth,6400,6,0.9735854268074036,0.010951969772577286,0.007074329536408186,0.0516326242998086,1.4426785707473755,0.9775449752807617
posthoc_orth,6400,2,0.973666250705719,0.009114326909184456,0.0073186070658266544,0.04210968567917131,0.6622442603111267,1.0087750339508057
posthoc_orth,6400,5,0.9745678901672363,0.013072596862912178,0.00827813521027565,0.02605075022639639,0.5852589011192322,0.9920361375808716
posthoc_orth,6400,8,0.9704750776290894,0.01051870733499527,0.004771637264639139,0.044404434906511435,0.6165576577186584,1.0352088963985444
posthoc_orth,6400,9,0.97101891040802,0.008729495108127594,0.009019654244184494,0.04108494564305345,0.9102532863616943,1.0292843067646027
posthoc_orth,12800,0,0.9687273502349854,0.008136400021612644,0.006583342328667641,0.04401151143282742,0.6942945718765259,1.0020241278409958
posthoc_orth,12800,6,0.9737050533294678,0.01133857760578394,0.006421116180717945,0.03304112223891192,0.5550826787948608,1.005237529873848
posthoc_orth,12800,2,0.9680183529853821,0.010335374623537064,0.006605846341699362,0.011749089096778347,0.6455318927764893,0.9927668732404709
posthoc_orth,12800,3,0.9683318138122559,0.008860002271831036,0.0072697740979492664,0.03723465938622515,0.8500790596008301,1.025136222243309
posthoc_orth,12800,9,0.9703323245048523,0.008217074908316135,0.0057842968963086605,0.039603115236693964,0.7568426132202148,1.0270074450969695
posthoc_orth,12800,5,0.9735469222068787,0.009149297140538692,0.009311189875006676,0.0471937031223167,1.1697603464126587,1.013388779759407
posthoc_orth,12800,4,0.9690662026405334,0.007713881321251392,0.004627482034265995,0.060515978808513456,0.8334869146347046,1.0038130277395247
posthoc_orth,12800,7,0.9744675755500793,0.011157880537211895,0.006535056978464127,0.016784500290715446,0.6379649639129639,1.0033023208379745
posthoc_orth,12800,8,0.978203296661377,0.011055410839617252,0.010492521338164806,0.061803007414706145,0.7390319108963013,0.9885628694295883
posthoc_orth,12800,1,0.9673055410385132,0.009560777805745602,0.005758227314800024,0.039146060714145184,0.5069154500961304,0.9982201319932937
posthoc_orth,25600,2,0.9718325138092041,0.008745204657316208,0.007906990125775337,0.03023198196021521,0.9903461933135986,1.0151146212220192
posthoc_orth,25600,0,0.9753593802452087,0.010268952697515488,0.009592559188604355,0.03173445284583099,0.7910067439079285,1.031789301931858
posthoc_orth,25600,7,0.9690955877304077,0.008237656205892563,0.006612482480704784,0.04000319803635044,0.9585219025611877,1.0127063888311385
posthoc_orth,25600,1,0.9715458154678345,0.010012348182499409,0.008317266590893269,0.02549474142115127,0.7086087465286255,1.0033912965655327
posthoc_orth,25600,3,0.9681450128555298,0.010580022819340229,0.005925618577748537,0.02841100041577599,0.7557759284973145,1.01148944824934
posthoc_orth,25600,4,0.9668360948562622,0.00824494194239378,0.009528345428407192,0.0420903935779218,0.9133590459823608,1.0050046652555467
posthoc_orth,25600,9,0.9705209136009216,0.009052669629454613,0.00826040469110012,0.022469342691296256,0.9168678522109985,0.9923707175254822
posthoc_orth,25600,5,0.9719606041908264,0.008665096946060658,0.010712017305195332,0.029510270073104618,0.703347384929657,1.0093380385637283
posthoc_orth,25600,8,0.97194904088974,0.007901372388005257,0.00913909636437893,0.05409584422173829,0.7337847352027893,0.9988400721549988
posthoc_orth,25600,6,0.9692859053611755,0.009115909226238728,0.007791566662490368,0.029612237376154794,0.8539992570877075,0.9993948984146118
posthoc_orth,51200,1,0.972772479057312,0.008991559036076069,0.00853324681520462,0.03724634894015989,0.7368236184120178,1.0018161894381046
posthoc_orth,51200,2,0.9699239134788513,0.008030988276004791,0.008876915089786053,0.03715045135285302,0.8839235305786133,0.9990709695219994
posthoc_orth,51200,5,0.970375657081604,0.007496105507016182,0.007108024787157774,0.04217006930649966,0.8211007118225098,1.006984435170889
posthoc_orth,51200,3,0.9703216552734375,0.00867783185094595,0.00860508717596531,0.036258143197315386,0.879239022731781,1.0024628846347332
posthoc_orth,51200,9,0.967944860458374,0.008796799927949905,0.008928587660193443,0.02454834567353574,1.1015329360961914,0.9977287486195564
posthoc_orth,51200,7,0.9695753455162048,0.008652634918689728,0.008015710860490799,0.02964380891489474,0.9365271329879761,1.0018920530378819
posthoc_orth,51200,4,0.9716951847076416,0.008212192915380001,0.008001086302101612,0.03751344357424157,0.7734520435333252,0.9997081252932548
posthoc_orth,51200,8,0.9714670777320862,0.009518965147435665,0.008804508484899998,0.02786216650658903,0.7677834033966064,1.006144210845232
posthoc_orth,51200,6,0.9669092297554016,0.008065604604780674,0.007469954434782267,0.03650564995784051,0.9523831605911255,1.0118548737466335
posthoc_orth,51200,0,0.9684815406799316,0.008559800684452057,0.0066407714039087296,0.030173979477838578,0.7573546171188354,0.9999979430437088
posthoc_orth_cf,100,4,1.0908093452453613,0.04196232557296753,0.059173334389925,0.020776312277551907,1.3362937420606613,nan
posthoc_orth_cf,100,9,1.0396029949188232,0.05600116029381752,0.0440993569791317,-0.1931940161076274,1.1727868914604187,nan
posthoc_orth_cf,100,6,1.1199113130569458,0.11091630160808563,0.03473484888672829,-0.008002447838803002,1.204269826412201,nan
posthoc_orth_cf,100,1,1.034118890762329,0.044355351477861404,0.0018478288548067212,0.13457735234349527,0.5917656570672989,nan
posthoc_orth_cf,100,7,1.0997234582901,0.09400299191474915,0.009214618243277073,-0.0604301945070755,1.0537671595811844,nan
posthoc_orth_cf,100,8,1.0110688209533691,0.017110707238316536,0.03703152760863304,0.10037562457125614,0.8381315618753433,nan
posthoc_orth_cf,100,2,1.0931308269500732,0.031721360981464386,0.004154696594923735,-0.07379844988705342,0.635766863822937,nan
posthoc_orth_cf,100,3,1.0378063917160034,0.033909425139427185,0.04595078155398369,-0.05842027098891999,0.6699068546295166,nan
posthoc_orth_cf,100,0,1.088561773300171,0.0894945040345192,0.023011814802885056,0.04186336056750972,1.4577208459377289,nan
posthoc_orth_cf,100,5,1.1080468893051147,0.06899667531251907,0.08364106714725494,-0.153740538892962,2.03103768825531,nan
posthoc_orth_cf,200,0,1.0205928087234497,0.027671072632074356,0.006664174143224955,-0.03294162638955668,0.5881668170914054,nan
posthoc_orth_cf,200,2,1.0032508373260498,0.027374301105737686,0.02707691863179207,-0.0401417420730597,1.1569193601608276,nan
posthoc_orth_cf,200,5,1.0368735790252686,0.036420952528715134,0.018935702741146088,0.0984619765685599,0.49355095624923706,nan
posthoc_orth_cf,200,3,1.1410624980926514,0.097547747194767,0.12262048572301865,0.0843458494757967,2.4721293449401855,nan
posthoc_orth_cf,200,1,1.1162797212600708,0.07713942229747772,0.04720859229564667,0.12116698931783858,0.7367480099201202,nan
posthoc_orth_cf,200,8,0.980298638343811,0.023052802309393883,0.042540255934000015,-0.053852055663600795,0.5931898206472397,nan
posthoc_orth_cf,200,9,1.0731801986694336,0.05894327536225319,0.044778529554605484,0.0652051148655831,1.4844752550125122,nan
posthoc_orth_cf,200,6,1.0082777738571167,0.009890827350318432,0.029911328107118607,0.22190113089247895,1.7527143955230713,nan
posthoc_orth_cf,200,4,1.102522611618042,0.10920272022485733,0.0059012132696807384,0.045026931882698344,2.1353883147239685,nan
posthoc_orth_cf,200,7,1.0420268774032593,0.05086894333362579,0.048461828380823135,0.02693716530447714,1.5126417875289917,nan
posthoc_orth_cf,400,2,1.0098941326141357,0.025490758940577507,0.03043248876929283,-0.021515665601714327,0.8070768266916275,nan
posthoc_orth_cf,400,0,1.0099856853485107,0.03402510657906532,0.002000997308641672,-0.02787435000511196,1.2328981161117554,nan
posthoc_orth_cf,400,4,0.985106885433197,0.011895799078047276,0.00391166377812624,0.032491086243386716,0.4731821268796921,nan
posthoc_orth_cf,400,3,0.9923067688941956,0.018833152949810028,0.004457077942788601,0.12367520874600671,0.6544487588107586,nan
