model,effect,metric,value,n,q
covar,y,mspe,1.062769889831543,1600,64
covar,y,bias2,1.0458550453186035,1600,64
covar,y,var,0.016914715990424156,1600,64
covar,fx,mspe,0.05987048149108887,1600,64
covar,fx,bias2,0.04061979800462723,1600,64
covar,fx,var,0.01925068162381649,1600,64
covar,fr,mspe,0.12427377700805664,1600,64
covar,fr,bias2,0.1050231009721756,1600,64
covar,fr,var,0.01925068162381649,1600,64
covar,fz,mspe,0.08966252952814102,1600,64
covar,fz,bias2,0.06764916330575943,1600,64
covar,fz,var,0.022013364359736443,1600,64
posthoc_xfit,y,mspe,1.0124238729476929,1600,64
posthoc_xfit,y,bias2,1.0062973499298096,1600,64
posthoc_xfit,y,var,0.006126550491899252,1600,64
posthoc_xfit,fx,mspe,0.007892349734902382,1600,64
posthoc_xfit,fx,bias2,0.0025669950991868973,1600,64
posthoc_xfit,fx,var,0.005325354170054197,1600,64
posthoc_xfit,fr,mspe,0.03339514136314392,1600,64
posthoc_xfit,fr,bias2,0.028069786727428436,1600,64
posthoc_xfit,fr,var,0.005325354170054197,1600,64
posthoc_xfit,fz,mspe,0.0028520841151475906,1600,64
posthoc_xfit,fz,bias2,0.0003740930696949363,1600,64
posthoc_xfit,fz,var,0.00247799139469862,1600,64
covar,y,mspe,1.0506876707077026,1600,8
covar,y,bias2,1.0357699394226074,1600,8
covar,y,var,0.01491765957325697,1600,8
covar,fx,mspe,0.04449984431266785,1600,8
covar,fx,bias2,0.026327475905418396,1600,8
covar,fx,var,0.01817236840724945,1600,8
covar,fr,mspe,0.0999126210808754,1600,8
covar,fr,bias2,0.08174026757478714,1600,8
covar,fr,var,0.01817236840724945,1600,8
covar,fz,mspe,0.06389724463224411,1600,8
covar,fz,bias2,0.04914149269461632,1600,8
covar,fz,var,0.014755746349692345,1600,8
posthoc_xfit,y,mspe,1.0129822492599487,1600,8
posthoc_xfit,y,bias2,1.0070921182632446,1600,8
posthoc_xfit,y,var,0.005890091881155968,1600,8
posthoc_xfit,fx,mspe,0.007724301889538765,1600,8
posthoc_xfit,fx,bias2,0.002374298870563507,1600,8
posthoc_xfit,fx,var,0.005350003018975258,1600,8
posthoc_xfit,fr,mspe,0.032480623573064804,1600,8
posthoc_xfit,fr,bias2,0.027130620554089546,1600,8
posthoc_xfit,fr,var,0.005350003018975258,1600,8
posthoc_xfit,fz,mspe,0.0027164446655660868,1600,8
posthoc_xfit,fz,bias2,0.0002719746553339064,1600,8
posthoc_xfit,fz,var,0.0024444698356091976,1600,8
covar,y,mspe,1.006851315498352,25600,1024
covar,y,bias2,1.0050501823425293,25600,1024
covar,y,var,0.0018010225612670183,25600,1024
covar,fx,mspe,0.0022691236808896065,25600,1024
covar,fx,bias2,0.0005888791638426483,25600,1024
covar,fx,var,0.0016802444588392973,25600,1024
covar,fr,mspe,0.02701648697257042,25600,1024
covar,fr,bias2,0.025336241349577904,25600,1024
covar,fr,var,0.0016802444588392973,25600,1024
covar,fz,mspe,0.0015402601566165686,25600,1024
covar,fz,bias2,0.0008066109730862081,25600,1024
covar,fz,var,0.0007336490089073777,25600,1024
posthoc_xfit,y,mspe,1.0033459663391113,25600,1024
