model,effect,metric,value,bz,n
posthoc_orth_xfit,fz,var,0.0007831933326087892,3,12800
posthoc_xfit,y,mspe,3.126249313354492,3.5,12800
posthoc_xfit,y,bias2,3.1003904342651367,3.5,12800
posthoc_xfit,y,var,0.02585923857986927,3.5,12800
posthoc_xfit,fx,mspe,0.21590133011341095,3.5,12800
posthoc_xfit,fx,bias2,0.18996745347976685,3.5,12800
posthoc_xfit,fx,var,0.025933871045708656,3.5,12800
posthoc_xfit,fr,mspe,0.237802654504776,3.5,12800
posthoc_xfit,fr,bias2,0.21186882257461548,3.5,12800
posthoc_xfit,fr,var,0.025933871045708656,3.5,12800
posthoc_xfit,fz,mspe,2.4904022216796875,3.5,12800
posthoc_xfit,fz,bias2,2.4882843494415283,3.5,12800
posthoc_xfit,fz,var,0.0021179458126425743,3.5,12800
posthoc_orth_xfit,y,mspe,3.1281938552856445,3.5,12800
posthoc_orth_xfit,y,bias2,3.1023638248443604,3.5,12800
posthoc_orth_xfit,y,var,0.02583029679954052,3.5,12800
posthoc_orth_xfit,fx,mspe,0.2290201187133789,3.5,12800
posthoc_orth_xfit,fx,bias2,0.20386777818202972,3.5,12800
posthoc_orth_xfit,fx,var,0.02515234425663948,3.5,12800
posthoc_orth_xfit,fr,mspe,0.21200722455978394,3.5,12800
posthoc_orth_xfit,fr,bias2,0.18685485422611237,3.5,12800
posthoc_orth_xfit,fr,var,0.02515234425663948,3.5,12800
posthoc_orth_xfit,fz,mspe,2.4904284477233887,3.5,12800
posthoc_orth_xfit,fz,bias2,2.4893991947174072,3.5,12800
posthoc_orth_xfit,fz,var,0.0010290602222085,3.5,12800
posthoc_xfit,y,mspe,3.788062810897827,4,12800
posthoc_xfit,y,bias2,3.7567529678344727,4,12800
posthoc_xfit,y,var,0.03130977600812912,4,12800
posthoc_xfit,fx,mspe,0.2850005626678467,4,12800
posthoc_xfit,fx,bias2,0.25345224142074585,4,12800
posthoc_xfit,fx,var,0.03154831752181053,4,12800
posthoc_xfit,fr,mspe,0.30710768699645996,4,12800
posthoc_xfit,fr,bias2,0.27555936574935913,4,12800
posthoc_xfit,fr,var,0.03154831752181053,4,12800
posthoc_xfit,fz,mspe,3.252429485321045,4,12800
posthoc_xfit,fz,bias2,3.249821424484253,4,12800
posthoc_xfit,fz,var,0.0026081346441060305,4,12800
posthoc_orth_xfit,y,mspe,3.7924747467041016,4,12800
posthoc_orth_xfit,y,bias2,3.7604892253875732,4,12800
posthoc_orth_xfit,y,var,0.031985700130462646,4,12800
posthoc_orth_xfit,fx,mspe,0.3037121891975403,4,12800
posthoc_orth_xfit,fx,bias2,0.27241629362106323,4,12800
posthoc_orth_xfit,fx,var,0.03129588067531586,4,12800
posthoc_orth_xfit,fr,mspe,0.2872345447540283,4,12800
posthoc_orth_xfit,fr,bias2,0.25593864917755127,4,12800
posthoc_orth_xfit,fr,var,0.03129588067531586,4,12800
posthoc_orth_xfit,fz,mspe,3.2498044967651367,4,12800
posthoc_orth_xfit,fz,bias2,3.2484912872314453,4,12800
posthoc_orth_xfit,fz,var,0.001313100103288889,4,12800
posthoc_xfit,y,mspe,1.0098426342010498,0,1600
posthoc_xfit,y,bias2,1.003810167312622,0,1600
posthoc_xfit,y,var,0.0060325441882014275,0,1600
posthoc_xfit,fx,mspe,0.006982496008276939,0,1600
posthoc_xfit,fx,bias2,0.0017221145099028945,0,1600
posthoc_xfit,fx,var,0.005260380916297436,0,1600
posthoc_xfit,fr,mspe,0.02439708635210991,0,1600
posthoc_xfit,fr,bias2,0.019136708229780197,0,1600
posthoc_xfit,fr,var,0.005260380916297436,0,1600
posthoc_xfit,fz,mspe,0.0021660535130649805,0,1600
posthoc_xfit,fz,bias2,0.00012064200564054772,0,1600
posthoc_xfit,fz,var,0.0020454113837331533,0,1600
posthoc_orth_xfit,y,mspe,1.010002851486206,0,1600
posthoc_orth_xfit,y,bias2,1.0039308071136475,0,1600
posthoc_orth_xfit,y,var,0.006072071846574545,0,1600
posthoc_orth_xfit,fx,mspe,0.025762345641851425,0,1600
posthoc_orth_xfit,fx,bias2,0.021534882485866547,0,1600
posthoc_orth_xfit,fx,var,0.004227465018630028,0,1600
posthoc_orth_xfit,fr,mspe,0.005887271370738745,0,1600
posthoc_orth_xfit,fr,bias2,0.001659806352108717,0,1600
