setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4a_q4,7,base_half,0.014873761683702469,0.040250640362501144,1.101371169090271,-0.05794373154640198,0.16313335299491882,400,continuous,4,1.0,0.8
fig4a_q4,7,posthoc,0.006958765909075737,0.01428518071770668,1.0318869352340698,0.02711646631360054,0.14516222476959229,400,continuous,4,1.0,0.8
fig4a_q4,7,posthoc_same_sample,0.008031025528907776,0.04503626748919487,1.0324714183807373,-0.02638854831457138,0.15540803968906403,400,continuous,4,1.0,0.8
fig4a_q4,8,base_full,0.15161223709583282,0.2743374705314636,1.0352424383163452,-0.05352182313799858,0.38974371552467346,400,continuous,4,1.0,0.8
fig4a_q4,8,base_half,0.11532165855169296,0.10446203500032425,1.2590593099594116,0.0004324885958340019,0.0006537443259730935,400,continuous,4,1.0,0.8
fig4a_q4,8,posthoc,0.0062770177610218525,0.0375107079744339,1.0330250263214111,0.031132368370890617,0.14934773743152618,400,continuous,4,1.0,0.8
fig4a_q4,8,posthoc_same_sample,0.022165164351463318,0.07295218110084534,1.0141581296920776,-0.03289416432380676,0.12368150055408478,400,continuous,4,1.0,0.8
fig4a_q4,9,base_full,0.06372798979282379,0.146325021982193,1.0303453207015991,-0.01486634835600853,0.28408071398735046,400,continuous,4,1.0,0.8
fig4a_q4,9,base_half,0.09664951264858246,0.19271476566791534,1.0315744876861572,-0.060570694506168365,0.25477316975593567,400,continuous,4,1.0,0.8
fig4a_q4,9,posthoc,0.08302713185548782,0.08239525556564331,1.089079737663269,0.004277857486158609,0.006002452224493027,400,continuous,4,1.0,0.8
fig4a_q4,9,posthoc_same_sample,0.017396243289113045,0.057899102568626404,1.0145001411437988,-0.008599024266004562,0.09884867817163467,400,continuous,4,1.0,0.8
fig4a_q32,0,base_full,0.024172073230147362,0.08088594675064087,1.0395290851593018,0.0065568555146455765,0.14428430795669556,400,continuous,32,1.0,0.8
fig4a_q32,0,base_half,0.033722490072250366,0.09801888465881348,1.038253664970398,-3.140449553029612e-05,0.15893708169460297,400,continuous,32,1.0,0.8
fig4a_q32,0,posthoc,0.030443305149674416,0.01767982915043831,1.0322036743164062,0.020584573969244957,0.051677171140909195,400,continuous,32,1.0,0.8
fig4a_q32,0,posthoc_same_sample,0.023855362087488174,0.07795531302690506,1.0319617986679077,0.0068778772838413715,0.13299047946929932,400,continuous,32,1.0,0.8
fig4a_q32,1,base_full,0.1291826218366623,0.24319511651992798,1.0357905626296997,-0.029035864397883415,0.33107292652130127,400,continuous,32,1.0,0.8
fig4a_q32,1,base_half,0.06445619463920593,0.1509958654642105,1.021234154701233,-0.024892563000321388,0.24106258153915405,400,continuous,32,1.0,0.8
fig4a_q32,1,posthoc,0.032844386994838715,0.09468557685613632,1.0331971645355225,0.02118499018251896,0.14263807237148285,400,continuous,32,1.0,0.8
fig4a_q32,1,posthoc_same_sample,0.1311914026737213,0.24580951035022736,1.0353047847747803,-0.02885439805686474,0.3293250799179077,400,continuous,32,1.0,0.8
fig4a_q32,2,base_full,0.139309823513031,0.25655218958854675,1.0337086915969849,0.05982081592082977,0.40514540672302246,400,continuous,32,1.0,0.8
fig4a_q32,2,base_half,0.15929371118545532,0.27770495414733887,1.0534865856170654,0.047476865351200104,0.45151153206825256,400,continuous,32,1.0,0.8
