n,bz,cv1,p,q,model,effect,metric,value,experiment_folder
3200,1.0,0.8,1,64,posthoc,fr,bias2,0.032000456,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc,fr,var,0.01565443,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,y,mspe,1.0213454,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,y,bias2,1.0041533,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,y,var,0.017192151,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fx,mspe,0.02552797,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fx,bias2,0.00021342687,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fx,var,0.025314545,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fz,mspe,0.010231812,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fz,bias2,5.3950083e-05,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fz,var,0.010177861,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fr,mspe,0.046759307,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fr,bias2,0.021444764,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_lam0,fr,var,0.025314545,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,y,mspe,1.0095066,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,y,bias2,1.005031,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,y,var,0.004475662,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fx,mspe,0.022897119,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fx,bias2,0.0196903,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fx,var,0.00320682,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fz,mspe,0.020261722,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fz,bias2,0.0193099,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fz,var,0.00095182407,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fr,mspe,0.003443421,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fr,bias2,0.00023660104,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth,fr,var,0.00320682,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,y,mspe,1.0210693,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,y,bias2,1.0034721,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,y,var,0.017597152,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fx,mspe,0.036454387,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fx,bias2,0.020041037,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fx,var,0.016413348,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fz,mspe,0.020452643,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fz,bias2,0.019503875,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fz,var,0.0009487682,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fr,mspe,0.01663364,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fr,bias2,0.00022028985,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_orth_lam0,fr,var,0.016413348,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,y,mspe,1.2152616,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,y,bias2,1.2129993,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,y,var,0.002262085,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fx,mspe,0.025811972,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fx,bias2,0.024195438,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fx,var,0.0016165344,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fr,mspe,0.006162733,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fr,bias2,0.0045461985,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,64,posthoc_web,fr,var,0.0016165344,n=3200_bz=1.0_cv1=0.8_p=1_q=64_20251022-210343
3200,1.0,0.8,1,8,base,y,mspe,1.0202549,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,y,bias2,1.017569,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,y,var,0.0026858666,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fx,mspe,0.07522119,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fx,bias2,0.07301399,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fx,var,0.0022071947,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fr,mspe,0.16762252,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fr,bias2,0.16541533,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,base,fr,var,0.0022071947,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,y,mspe,1.0098575,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,y,bias2,1.0061061,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,y,var,0.0037514123,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fx,mspe,0.014467667,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fx,bias2,0.0031436249,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fx,var,0.011324042,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fz,mspe,0.012684651,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fz,bias2,0.0026143407,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fz,var,0.010070309,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fr,mspe,0.048284527,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fr,bias2,0.036960486,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc,fr,var,0.011324042,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,y,mspe,1.0099605,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,y,bias2,1.0036783,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,y,var,0.0062822574,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fx,mspe,0.0143864285,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fx,bias2,0.00021060463,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fx,var,0.014175824,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fz,mspe,0.010478674,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fz,bias2,0.00015935514,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fz,var,0.01031932,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fr,mspe,0.037344538,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fr,bias2,0.023168711,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_lam0,fr,var,0.014175824,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,y,mspe,1.0098433,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,y,bias2,1.0060736,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,y,var,0.0037697735,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fx,mspe,0.022396194,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fx,bias2,0.019908112,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fx,var,0.0024880806,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fz,mspe,0.020400457,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fz,bias2,0.019452043,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fz,var,0.0009484161,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fr,mspe,0.0029903415,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fr,bias2,0.0005022613,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth,fr,var,0.0024880806,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,y,mspe,1.0099604,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,y,bias2,1.0036782,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,y,var,0.0062822453,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fx,mspe,0.024650494,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fx,bias2,0.019608526,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fx,var,0.005041967,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fz,mspe,0.020452637,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fz,bias2,0.01950387,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fz,var,0.0009487684,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fr,mspe,0.005098201,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fr,bias2,5.62337e-05,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_orth_lam0,fr,var,0.005041967,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,y,mspe,1.2152576,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,y,bias2,1.2130516,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,y,var,0.0022061039,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fx,mspe,0.025973102,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fx,bias2,0.024424683,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fx,var,0.0015484187,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fz,mspe,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fz,bias2,0.07795459,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fz,var,0.0,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fr,mspe,0.0063633546,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fr,bias2,0.004814936,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
3200,1.0,0.8,1,8,posthoc_web,fr,var,0.0015484187,n=3200_bz=1.0_cv1=0.8_p=1_q=8_20251022-204746
