setting,sim_id,method,mspe_fx,mspe_fr,mspe_y,mean_fx_hat,var_fx_hat,n_total,outcome_type,q,bz,cv1
fig4b_cv4,6,posthoc_same_sample,0.0029440014623105526,0.030445175245404243,1.0181242227554321,0.006075594574213028,0.12522098422050476,1600,continuous,32,1.0,0.4
fig4b_cv4,7,base_full,0.054414257407188416,0.12115232646465302,1.059239387512207,-0.0005026781582273543,0.22169625759124756,1600,continuous,32,1.0,0.4
fig4b_cv4,7,base_half,0.04532730206847191,0.10708873718976974,1.0581424236297607,0.026968814432621002,0.2077743113040924,1600,continuous,32,1.0,0.4
fig4b_cv4,7,posthoc,0.00726862670853734,0.03173155337572098,1.0128450393676758,0.004412289243191481,0.09666881710290909,1600,continuous,32,1.0,0.4
fig4b_cv4,7,posthoc_same_sample,0.004186661448329687,0.031040815636515617,1.0048071146011353,0.001331767183728516,0.10922762006521225,1600,continuous,32,1.0,0.4
fig4b_cv4,8,base_full,0.05638616159558296,0.12302377820014954,1.0620290040969849,0.0028963047079741955,0.24531112611293793,1600,continuous,32,1.0,0.4
fig4b_cv4,8,base_half,0.05148392543196678,0.11678899079561234,1.0641471147537231,0.04277715086936951,0.22917598485946655,1600,continuous,32,1.0,0.4
fig4b_cv4,8,posthoc,0.023333407938480377,0.06445524096488953,1.0216093063354492,-0.01704741269350052,0.14651331305503845,1600,continuous,32,1.0,0.4
fig4b_cv4,8,posthoc_same_sample,0.0060172188095748425,0.03232288733124733,1.0059127807617188,-0.0034999651834368706,0.117449089884758,1600,continuous,32,1.0,0.4
fig4b_cv4,9,base_full,0.033138569444417953,0.08979345113039017,1.0627617835998535,-0.0047558206133544445,0.21568231284618378,1600,continuous,32,1.0,0.4
fig4b_cv4,9,base_half,0.04644746705889702,0.10962489247322083,1.0677632093429565,-0.02299419790506363,0.26122814416885376,1600,continuous,32,1.0,0.4
fig4b_cv4,9,posthoc,0.006742573343217373,0.009747069329023361,1.0129897594451904,0.007183445151895285,0.09423869848251343,1600,continuous,32,1.0,0.4
fig4b_cv4,9,posthoc_same_sample,0.002367711393162608,0.024833889678120613,1.0111031532287598,0.0018759104423224926,0.13734856247901917,1600,continuous,32,1.0,0.4
fig4b_cv8,0,base_full,0.06905394792556763,0.15859802067279816,1.02129328250885,0.01547227706760168,0.2804516851902008,1600,continuous,32,1.0,0.8
fig4b_cv8,0,base_half,0.10322332382202148,0.2059604525566101,1.0333329439163208,0.028395159170031548,0.33936092257499695,1600,continuous,32,1.0,0.8
fig4b_cv8,0,posthoc,0.019274186342954636,0.07048425078392029,1.0200859308242798,0.021528877317905426,0.1454937607049942,1600,continuous,32,1.0,0.8
fig4b_cv8,0,posthoc_same_sample,0.033257633447647095,0.10105660557746887,1.0139809846878052,0.01255178451538086,0.18750415742397308,1600,continuous,32,1.0,0.8
fig4b_cv8,1,base_full,0.11516431719064713,0.22316741943359375,1.0265989303588867,0.01446639746427536,0.3070918619632721,1600,continuous,32,1.0,0.8
fig4b_cv8,1,base_half,0.12140106409788132,0.23167958855628967,1.0309172868728638,-0.0031825315672904253,0.33693909645080566,1600,continuous,32,1.0,0.8
fig4b_cv8,1,posthoc,0.014733581803739071,0.05055800452828407,1.0113269090652466,0.010916595347225666,0.10005321353673935,1600,continuous,32,1.0,0.8
fig4b_cv8,1,posthoc_same_sample,0.01940879039466381,0.05900609865784645,1.0260705947875977,0.015354063361883163,0.14277119934558868,1600,continuous,32,1.0,0.8
fig4b_cv8,2,base_full,0.05776585638523102,0.14040325582027435,1.0280859470367432,0.033891282975673676,0.2604372203350067,1600,continuous,32,1.0,0.8
fig4b_cv8,2,base_half,0.05725871026515961,0.13797470927238464,1.0299838781356812,0.03556210547685623,0.25843584537506104,1600,continuous,32,1.0,0.8
fig4b_cv8,2,posthoc,0.02227812260389328,0.05650417506694794,1.0165404081344604,0.026855142787098885,0.07311601936817169,1600,continuous,32,1.0,0.8
fig4b_cv8,2,posthoc_same_sample,0.01780296117067337,0.06580973416566849,1.012229084968567,0.022898146882653236,0.12083656340837479,1600,continuous,32,1.0,0.8
fig4b_cv8,3,base_full,0.06936135143041611,0.15922901034355164,1.021114706993103,0.028979666531085968,0.2473582625389099,1600,continuous,32,1.0,0.8
fig4b_cv8,3,base_half,0.04311460629105568,0.11414486169815063,1.0259950160980225,0.027944477275013924,0.16522759199142456,1600,continuous,32,1.0,0.8
fig4b_cv8,3,posthoc,0.06963168829679489,0.15930770337581635,1.0246940851211548,-0.02397313341498375,0.23860058188438416,1600,continuous,32,1.0,0.8
fig4b_cv8,3,posthoc_same_sample,0.03732658550143242,0.10670613497495651,1.013318419456482,0.02444499172270298,0.18116118013858795,1600,continuous,32,1.0,0.8
fig4b_cv8,4,base_full,0.04593319073319435,0.1226520761847496,1.032887578010559,-0.007731196470558643,0.23106172680854797,1600,continuous,32,1.0,0.8
fig4b_cv8,4,base_half,0.04126577079296112,0.10668151825666428,1.051532506942749,-0.001971428981050849,0.251478910446167,1600,continuous,32,1.0,0.8
fig4b_cv8,4,posthoc,0.029601838439702988,0.017677046358585358,1.022912859916687,0.003916317597031593,0.13592906296253204,1600,continuous,32,1.0,0.8
fig4b_cv8,4,posthoc_same_sample,0.004142494406551123,0.036015868186950684,1.0145970582962036,0.010481669567525387,0.15641123056411743,1600,continuous,32,1.0,0.8
fig4b_cv8,5,base_full,0.0835718885064125,0.17922037839889526,1.020310878753662,0.03216509521007538,0.25427481532096863,1600,continuous,32,1.0,0.8
fig4b_cv8,5,base_half,0.09997469931840897,0.20191249251365662,1.0243524312973022,0.006064833607524633,0.2536464333534241,1600,continuous,32,1.0,0.8
fig4b_cv8,5,posthoc,0.07101278007030487,0.14885978400707245,1.041529893875122,0.06913018971681595,0.18845856189727783,1600,continuous,32,1.0,0.8
fig4b_cv8,5,posthoc_same_sample,0.017108026891946793,0.06653252243995667,1.0121577978134155,0.018773647025227547,0.1313851922750473,1600,continuous,32,1.0,0.8
fig4b_cv8,6,base_full,0.04807944595813751,0.1261638104915619,1.019872784614563,-0.001017367816530168,0.2097770869731903,1600,continuous,32,1.0,0.8
fig4b_cv8,6,base_half,0.0506218783557415,0.12932322919368744,1.032049536705017,-0.008954397402703762,0.20636995136737823,1600,continuous,32,1.0,0.8
fig4b_cv8,6,posthoc,0.010323083028197289,0.04226117208600044,1.0178347826004028,0.0062768589705228806,0.18840855360031128,1600,continuous,32,1.0,0.8
fig4b_cv8,6,posthoc_same_sample,0.0184001587331295,0.07174784690141678,1.020775318145752,0.00132066011428833,0.16621196269989014,1600,continuous,32,1.0,0.8
fig4b_cv8,7,base_full,0.0766056552529335,0.17025414109230042,1.0163295269012451,0.0031665670685470104,0.25677290558815,1600,continuous,32,1.0,0.8
fig4b_cv8,7,base_half,0.07745298743247986,0.16918045282363892,1.0184943675994873,0.02502446249127388,0.22624275088310242,1600,continuous,32,1.0,0.8
fig4b_cv8,7,posthoc,0.008563520386815071,0.03463141620159149,1.0128406286239624,0.002471603685989976,0.09919895231723785,1600,continuous,32,1.0,0.8
fig4b_cv8,7,posthoc_same_sample,0.04533104971051216,0.11796823143959045,1.0130268335342407,0.0026345138903707266,0.1700042337179184,1600,continuous,32,1.0,0.8
fig4b_cv8,8,base_full,0.0828564465045929,0.1780269294977188,1.0220836400985718,0.004094783216714859,0.2651585638523102,1600,continuous,32,1.0,0.8
fig4b_cv8,8,base_half,0.11912300437688828,0.23086883127689362,1.019556999206543,0.03847917914390564,0.30566367506980896,1600,continuous,32,1.0,0.8
fig4b_cv8,8,posthoc,0.035605259239673615,0.09446360915899277,1.0211703777313232,-0.022245125845074654,0.17405498027801514,1600,continuous,32,1.0,0.8
fig4b_cv8,8,posthoc_same_sample,0.0070121572352945805,0.035298191010951996,1.0080169439315796,-0.0028501611668616533,0.11900759488344193,1600,continuous,32,1.0,0.8
fig4b_cv8,9,base_full,0.05672440677881241,0.13922233879566193,1.0217087268829346,-0.007853660732507706,0.22693905234336853,1600,continuous,32,1.0,0.8
fig4b_cv8,9,base_half,0.07808825373649597,0.17162232100963593,1.0233402252197266,-0.025206929072737694,0.28498372435569763,1600,continuous,32,1.0,0.8
fig4b_cv8,9,posthoc,0.022541813552379608,0.0035908862482756376,1.0151770114898682,0.006663735490292311,0.08788323402404785,1600,continuous,32,1.0,0.8
fig4b_cv8,9,posthoc_same_sample,0.0207743588835001,0.07690972089767456,1.0118943452835083,-0.004058072343468666,0.18726196885108948,1600,continuous,32,1.0,0.8
fig4b_cv95,0,base_full,0.06917817145586014,0.16071400046348572,1.0121480226516724,0.01558967586606741,0.27491509914398193,1600,continuous,32,1.0,0.95
fig4b_cv95,0,base_half,0.1106313169002533,0.22120292484760284,1.010062336921692,0.03880304470658302,0.33897435665130615,1600,continuous,32,1.0,0.95
fig4b_cv95,0,posthoc,0.08203046768903732,0.17931319773197174,1.0135215520858765,0.0263083353638649,0.2544116675853729,1600,continuous,32,1.0,0.95
fig4b_cv95,0,posthoc_same_sample,0.035206183791160583,0.1061646044254303,1.0090043544769287,0.013307086192071438,0.19749125838279724,1600,continuous,32,1.0,0.95
fig4b_cv95,1,base_full,0.12240175157785416,0.23588916659355164,1.0145241022109985,0.010871746577322483,0.31533223390579224,1600,continuous,32,1.0,0.95
fig4b_cv95,1,base_half,0.0854654312133789,0.18383508920669556,1.0124725103378296,-0.01164080761373043,0.2385110706090927,1600,continuous,32,1.0,0.95
fig4b_cv95,1,posthoc,0.07501602172851562,0.1674192100763321,1.00688636302948,-0.0004030334821436554,0.21801258623600006,1600,continuous,32,1.0,0.95
fig4b_cv95,1,posthoc_same_sample,0.10768413543701172,0.21440058946609497,1.0174565315246582,0.010809612460434437,0.28158777952194214,1600,continuous,32,1.0,0.95
fig4b_cv95,2,base_full,0.08756396919488907,0.18896667659282684,1.0112627744674683,0.03064158745110035,0.28833553194999695,1600,continuous,32,1.0,0.95
fig4b_cv95,2,base_half,0.0828029215335846,0.17996004223823547,1.0103873014450073,0.041114192456007004,0.30504003167152405,1600,continuous,32,1.0,0.95
fig4b_cv95,2,posthoc,0.026256460696458817,0.06004026532173157,1.0140659809112549,0.02181227132678032,0.06374660134315491,1600,continuous,32,1.0,0.95
fig4b_cv95,2,posthoc_same_sample,0.036576732993125916,0.10424375534057617,1.005922794342041,0.022688033059239388,0.15408223867416382,1600,continuous,32,1.0,0.95
fig4b_cv95,3,base_full,0.06710054725408554,0.15760107338428497,1.0105934143066406,0.02722206339240074,0.23883678019046783,1600,continuous,32,1.0,0.95
fig4b_cv95,3,base_half,0.061452899128198624,0.146280437707901,1.0107554197311401,0.030326833948493004,0.19726836681365967,1600,continuous,32,1.0,0.95
fig4b_cv95,3,posthoc,1.1360784769058228,1.4503403902053833,1.0205214023590088,-0.11220210790634155,1.5034189224243164,1600,continuous,32,1.0,0.95
fig4b_cv95,3,posthoc_same_sample,0.056212738156318665,0.14026634395122528,1.0065027475357056,0.026066266000270844,0.21772907674312592,1600,continuous,32,1.0,0.95
fig4b_cv95,4,base_full,0.05387521907687187,0.13673953711986542,1.0196068286895752,-0.008755461312830448,0.24781525135040283,1600,continuous,32,1.0,0.95
fig4b_cv95,4,base_half,0.02801533229649067,0.08576785773038864,1.0500147342681885,-0.0005741542554460466,0.21154750883579254,1600,continuous,32,1.0,0.95
fig4b_cv95,4,posthoc,0.014829670079052448,0.060550838708877563,1.023006796836853,-0.0008397895144298673,0.15929941833019257,1600,continuous,32,1.0,0.95
fig4b_cv95,4,posthoc_same_sample,0.038845524191856384,0.11205999553203583,1.0133742094039917,-0.006086444947868586,0.21699905395507812,1600,continuous,32,1.0,0.95
fig4b_cv95,5,base_full,0.08340802043676376,0.18122141063213348,1.0068411827087402,0.02888670191168785,0.2511543035507202,1600,continuous,32,1.0,0.95
fig4b_cv95,5,base_half,0.09993213415145874,0.2048092633485794,1.0050358772277832,0.004482397809624672,0.25298011302948,1600,continuous,32,1.0,0.95
fig4b_cv95,5,posthoc,1.0423519611358643,1.3363494873046875,1.0551846027374268,0.20272250473499298,1.3399553298950195,1600,continuous,32,1.0,0.95
fig4b_cv95,5,posthoc_same_sample,0.05998022481799126,0.14506611227989197,1.0083142518997192,0.02597816474735737,0.2112361490726471,1600,continuous,32,1.0,0.95
fig4b_cv95,6,base_full,0.09825965017080307,0.20398370921611786,1.0134178400039673,0.0004415881703607738,0.3266092538833618,1600,continuous,32,1.0,0.95
fig4b_cv95,6,base_half,0.0559413768351078,0.1395566612482071,1.020139217376709,-0.0007320583099499345,0.23674476146697998,1600,continuous,32,1.0,0.95
fig4b_cv95,6,posthoc,0.041146039962768555,0.11521744728088379,1.0093575716018677,0.011783893220126629,0.20609085261821747,1600,continuous,32,1.0,0.95
fig4b_cv95,6,posthoc_same_sample,0.08908890932798386,0.19113048911094666,1.0198054313659668,-0.0014175736578181386,0.27989453077316284,1600,continuous,32,1.0,0.95
fig4b_cv95,7,base_full,0.08095970004796982,0.17880851030349731,1.0038162469863892,0.003868668107315898,0.25937968492507935,1600,continuous,32,1.0,0.95
fig4b_cv95,7,base_half,0.08816661685705185,0.18767549097537994,1.0083001852035522,0.02501203864812851,0.245017409324646,1600,continuous,32,1.0,0.95
fig4b_cv95,7,posthoc,0.05299660563468933,0.13150592148303986,1.016440987586975,-0.002485674573108554,0.1929652988910675,1600,continuous,32,1.0,0.95
fig4b_cv95,7,posthoc_same_sample,0.05769813060760498,0.14106637239456177,1.0043902397155762,0.0033984421752393246,0.19790099561214447,1600,continuous,32,1.0,0.95
fig4b_cv95,8,base_full,0.09133089333772659,0.19224625825881958,1.0126591920852661,0.0007213687640614808,0.2725309729576111,1600,continuous,32,1.0,0.95
fig4b_cv95,8,base_half,0.09798179566860199,0.20332610607147217,1.0044325590133667,0.03189807012677193,0.27529004216194153,1600,continuous,32,1.0,0.95
fig4b_cv95,8,posthoc,0.10956259071826935,0.21884064376354218,1.0074747800827026,-0.03828053176403046,0.2828834056854248,1600,continuous,32,1.0,0.95
fig4b_cv95,8,posthoc_same_sample,0.148977592587471,0.2735358476638794,1.0133205652236938,0.002388246124610305,0.3511735200881958,1600,continuous,32,1.0,0.95
fig4b_cv95,9,base_full,0.06088988482952118,0.14761660993099213,1.011594533920288,-0.01029045321047306,0.23600488901138306,1600,continuous,32,1.0,0.95
fig4b_cv95,9,base_half,0.04564189538359642,0.11682625114917755,1.0291730165481567,-0.02073436789214611,0.15049797296524048,1600,continuous,32,1.0,0.95
fig4b_cv95,9,posthoc,0.018132496625185013,0.0032144510187208652,1.0167169570922852,0.00942969974130392,0.08590595424175262,1600,continuous,32,1.0,0.95
fig4b_cv95,9,posthoc_same_sample,0.04543672502040863,0.12212724983692169,1.007163166999817,-0.008462445810437202,0.20226812362670898,1600,continuous,32,1.0,0.95
